Freq, i_avg, r_avg, i_qf_avg, r_qf_avg, i_i_avg, r_i_avg, i_q_avg, r_q_avg
[ANTENNA_MEASUREMENT_VALUE_0]
2400.000, 118, 132, 252, 249,  -21,  -35,    5,   -3
2401.000,  73,  95, 254, 255,   -5,  -25,   22,   26
2402.000,  27,  57, 252, 254,   19,    6,   14,   36
2403.000, 236,  20, 254, 254,   22,   34,  -12,   18
2404.000, 191, 238, 253, 254,   -1,   37,  -26,  -17
2405.000, 145, 203, 251, 254,  -24,   11,  -10,  -41
2406.000,  98, 166, 251, 252,  -20,  -26,   18,  -34
2407.000,  53, 129, 253, 254,    7,  -45,   27,   -1
2408.000,   7,  93, 249, 252,   29,  -31,    5,   35
2409.000, 217,  59, 249, 253,   17,    6,  -24,   48
2410.000, 172,  23, 252, 252,  -14,   42,  -26,   27
2411.000, 127, 244, 254, 253,  -30,   49,    1,  -14
2412.000,  81, 210, 252, 255,  -13,   22,   28,  -47
2413.000,  35, 174, 253, 250,   20,  -22,   24,  -48
2414.000, 245, 139, 252, 251,   30,  -51,   -8,  -13
2415.000, 200, 102, 251, 252,    6,  -43,  -30,   31
2416.000, 153,  69, 252, 249,  -26,   -6,  -18,   53
2417.000, 108,  30, 253, 251,  -28,   39,   15,   36
2418.000,  63, 251, 252, 254,    0,   53,   31,   -7
2419.000,  17, 214, 252, 252,   29,   28,   12,  -46
2420.000, 226, 177, 253, 251,   23,  -20,  -21,  -50
2421.000, 180, 141, 255, 253,   -9,  -52,  -31,  -17
2422.000, 135, 106, 253, 252,  -32,  -47,   -5,   29
2423.000,  90,  72, 252, 254,  -18,  -10,   25,   55
2424.000,  43,  36, 253, 251,   15,   35,   27,   43
2425.000, 254,   1, 253, 251,   30,   55,   -1,    1
2426.000, 210, 221, 254, 253,   13,   35,  -26,  -41
2427.000, 165, 185, 252, 253,  -18,   -9,  -23,  -51
2428.000, 121, 148, 253, 254,  -29,  -45,    5,  -24
2429.000,  75, 111, 254, 252,   -8,  -47,   28,   21
2430.000,  30,  74, 253, 255,   22,  -12,   20,   50
2431.000, 239,  38, 253, 252,   26,   30,  -12,   42
2432.000, 191,   1, 250, 251,    0,   52,  -28,    2
2433.000, 148, 223, 254, 253,  -23,   35,  -13,  -37
2434.000, 105, 189, 255, 253,  -22,   -4,   14,  -49
2435.000,  63, 154, 255, 255,    1,  -38,   25,  -28
2436.000,  18, 116, 252, 249,   23,  -44,   11,   13
2437.000, 230,  80, 251, 253,   20,  -17,  -15,   41
2438.000, 186,  42, 254, 255,   -4,   23,  -24,   38
2439.000, 141,   5, 254, 254,  -24,   43,   -8,    6
2440.000,  96, 224, 254, 253,  -18,   31,   18,  -31
2441.000,  51, 187, 253, 254,    8,   -6,   24,  -44
2442.000,   4, 149, 253, 253,   25,  -38,    2,  -22
2443.000, 217, 114, 251, 254,   14,  -41,  -20,   14
2444.000, 171,  79, 253, 251,  -11,  -15,  -21,   41
2445.000, 126,  43, 252, 252,  -22,   21,    1,   37
2446.000,  83,   8, 250, 251,  -10,   40,   19,    8
2447.000,  41, 229, 251, 253,   11,   31,   17,  -24
2448.000, 254, 191, 254, 253,   19,    0,   -1,  -37
2449.000, 212, 154, 253, 255,    9,  -28,  -17,  -21
2450.000, 170, 116, 253, 255,  -10,  -32,  -16,   10
2451.000, 127,  79, 255, 254,  -19,  -12,    0,   31
2452.000,  86,  40, 253, 252,  -10,   18,   17,   27
2453.000,  43,   1, 253, 253,   10,   33,   18,    1
2454.000, 255, 219, 249, 252,   21,   20,   -1,  -27
2455.000, 212, 181, 250, 252,   10,  -10,  -19,  -33
2456.000, 164, 141, 253, 254,  -14,  -34,  -18,  -12
2457.000, 121, 105, 253, 251,  -22,  -32,    4,   20
2458.000,  77,  70, 253, 254,   -7,   -6,   22,   38
2459.000,  33,  36, 254, 253,   16,   25,   17,   30
2460.000, 244, 255, 251, 254,   23,   39,   -7,   -1
2461.000, 199, 221, 253, 253,    4,   26,  -23,  -31
2462.000, 153, 184, 254, 253,  -19,   -8,  -13,  -39
2463.000, 108, 149, 253, 254,  -19,  -35,   10,  -19
2464.000,  66, 114, 253, 252,   -1,  -36,   21,   13
2465.000,  25,  77, 251, 252,   17,  -12,   11,   35
2466.000, 239,  39, 252, 253,   19,   20,   -8,   28
2467.000, 196, 255, 254, 255,    2,   33,  -22,    0
2468.000, 150, 213, 250, 251,  -20,   17,  -12,  -30
2469.000, 107, 178, 253, 248,  -21,  -12,   12,  -34
2470.000,  64, 142, 249, 254,    0,  -35,   24,  -13
2471.000,  19, 107, 252, 252,   22,  -34,   11,   19
2472.000, 230,  72, 253, 252,   20,   -8,  -15,   40
2473.000, 186,  37, 252, 253,   -4,   25,  -24,   33
2474.000, 142,   1, 254, 254,  -23,   41,   -8,    1
2475.000,  97, 222, 251, 249,  -18,   27,   17,  -30
2476.000,  52, 186, 253, 251,    7,   -6,   24,  -40
2477.000,  10, 150, 254, 253,   24,  -35,    5,  -20
2478.000, 222, 113, 254, 251,   16,  -38,  -18,   14
2479.000, 179,  77, 254, 253,   -8,  -12,  -24,   38

[ANTENNA_MEASUREMENT_VALUE_1]
2400.000, 215, 134, 251, 255,   20,  -33,  -31,   -5
2401.000, 171,  95, 253, 254,  -18,  -22,  -32,   23
2402.000, 127,  56, 255, 250,  -37,    6,    1,   30
2403.000,  83,  18, 252, 251,  -16,   27,   32,   13
2404.000,  39, 236, 252, 254,   21,   27,   30,  -15
2405.000, 251, 198, 254, 255,   36,    5,   -4,  -30
2406.000, 208, 161, 255, 251,   14,  -21,  -34,  -22
2407.000, 162, 123, 252, 253,  -25,  -30,  -27,    4
2408.000, 118,  87, 253, 253,  -36,  -16,    8,   26
2409.000,  75,  52, 254, 250,   -9,    9,   35,   30
2410.000,  31,  16, 255, 250,   26,   29,   25,   12
2411.000, 243, 236, 254, 252,   33,   27,  -11,  -14
2412.000, 199, 201, 250, 252,    5,    7,  -32,  -30
2413.000, 159, 166, 255, 253,  -22,  -18,  -21,  -23
2414.000, 117, 129, 253, 248,  -30,  -27,    8,    0
2415.000,  76,  88, 254, 254,   -9,  -14,   30,   22
2416.000,  36,  47, 254, 252,   20,   10,   24,   24
2417.000, 248,  10, 252, 253,   33,   26,   -7,    6
2418.000, 207, 224, 254, 255,   12,   19,  -33,  -19
2419.000, 161, 186, 252, 252,  -26,   -4,  -26,  -28
2420.000, 116, 148, 255, 254,  -38,  -27,   11,  -14
2421.000,  72, 111, 253, 253,   -8,  -28,   41,   13
2422.000,  28,  75, 254, 254,   34,   -8,   28,   32
2423.000, 239,  39, 254, 249,   41,   20,  -19,   29
2424.000, 193,   4, 252, 254,    1,   37,  -46,    4
2425.000, 148, 225, 253, 254,  -41,   27,  -22,  -27
2426.000, 102, 190, 253, 253,  -37,   -2,   27,  -39
2427.000,  58, 154, 254, 254,    6,  -32,   44,  -24
2428.000,  15, 119, 253, 251,   41,  -38,   16,    8
2429.000, 228,  83, 253, 253,   35,  -17,  -28,   34
2430.000, 184,  45, 252, 252,   -9,   17,  -46,   33
2431.000, 141,   7, 255, 251,  -48,   38,  -15,    6
2432.000,  94, 224, 255, 253,  -35,   28,   39,  -28
2433.000,  50, 189, 253, 253,   19,   -3,   51,  -42
2434.000,   4, 154, 254, 251,   56,  -36,    6,  -26
2435.000, 215, 120, 255, 252,   30,  -45,  -48,    9
2436.000, 169,  85, 251, 254,  -31,  -24,  -47,   42
2437.000, 124,  51, 255, 254,  -56,   15,    5,   46
2438.000,  80,  17, 250, 254,  -21,   44,   52,   20
2439.000,  33, 238, 250, 253,   38,   43,   41,  -20
2440.000, 243, 202, 254, 253,   53,   12,  -17,  -46
2441.000, 198, 168, 253, 254,    8,  -27,  -53,  -39
2442.000, 155, 134, 252, 255,  -41,  -47,  -33,   -6
2443.000, 109,  97, 250, 254,  -46,  -33,   24,   32
2444.000,  62,  62, 255, 253,    2,    3,   52,   45
2445.000,  20,  25, 253, 253,   45,   36,   23,   25
2446.000, 232, 246, 254, 253,   42,   42,  -28,  -11
2447.000, 188, 213, 253, 253,   -5,   21,  -50,  -38
2448.000, 142, 176, 251, 252,  -46,  -16,  -16,  -39
2449.000,  98, 141, 252, 254,  -35,  -40,   31,  -13
2450.000,  54, 105, 254, 253,   11,  -34,   44,   22
2451.000,  12,  69, 254, 252,   44,   -5,   13,   39
2452.000, 223,  33, 254, 253,   32,   27,  -33,   27
2453.000, 180, 251, 253, 252,  -14,   38,  -45,   -5
2454.000, 133, 214, 253, 253,  -47,   20,   -6,  -33
2455.000,  88, 179, 255, 254,  -26,  -12,   39,  -38
2456.000,  40, 142, 253, 251,   26,  -38,   39,  -14
2457.000, 252, 109, 254, 253,   44,  -36,   -5,   18
2458.000, 208,  76, 251, 251,   15,  -11,  -38,   37
2459.000, 166,  42, 252, 252,  -23,   19,  -31,   32
2460.000, 123,   7, 254, 250,  -38,   34,    5,    6
2461.000,  79, 226, 250, 252,  -13,   24,   35,  -22
2462.000,  35, 190, 250, 252,   24,   -2,   27,  -32
2463.000, 249, 153, 254, 252,   35,  -26,   -6,  -18
2464.000, 205, 116, 253, 253,   11,  -29,  -33,    8
2465.000, 162,  79, 250, 254,  -23,  -10,  -26,   28
2466.000, 117,  43, 251, 254,  -32,   14,    9,   25
2467.000,  74,   6, 252, 252,   -8,   29,   31,    4
2468.000,  30, 225, 254, 253,   24,   20,   22,  -19
2469.000, 243, 187, 252, 253,   31,   -3,  -10,  -27
2470.000, 201, 150, 250, 252,    7,  -23,  -32,  -14
2471.000, 157, 116, 252, 253,  -24,  -26,  -21,    8
2472.000, 113,  81, 254, 252,  -29,  -11,   11,   25
2473.000,  71,  46, 254, 253,   -5,   12,   29,   24
2474.000,  29,  10, 252, 251,   22,   25,   19,    6
2475.000, 243, 229, 252, 254,   27,   19,   -9,  -15
2476.000, 200, 191, 253, 254,    6,   -1,  -29,  -24
2477.000, 156, 153, 254, 253,  -24,  -20,  -19,  -14
2478.000, 111, 115, 254, 251,  -29,  -23,   13,    8
2479.000,  66,  79, 252, 254,   -2,   -9,   31,   24

[ANTENNA_MEASUREMENT_VALUE_2]
2400.000, 157, 241, 251, 252,  -24,   36,  -21,  -14
2401.000, 113, 206, 253, 254,  -29,   13,   11,  -37
2402.000,  72, 170, 253, 252,   -6,  -20,   31,  -32
2403.000,  31, 132, 255, 253,   24,  -36,   23,   -3
2404.000, 243,  91, 253, 252,   35,  -22,  -11,   29
2405.000, 200,  53, 254, 254,    8,   11,  -40,   37
2406.000, 154,  15, 252, 254,  -35,   40,  -26,   15
2407.000, 108, 235, 254, 254,  -41,   41,   21,  -24
2408.000,  63, 201, 255, 253,    2,   11,   48,  -50
2409.000,  18, 167, 254, 254,   45,  -31,   21,  -44
2410.000, 229, 135, 252, 252,   39,  -55,  -31,   -9
2411.000, 186, 102, 251, 251,   -7,  -45,  -50,   35
2412.000, 140,  66, 253, 253,  -49,   -4,  -15,   57
2413.000,  96,  31, 254, 255,  -37,   42,   38,   41
2414.000,  50, 252, 255, 255,   18,   59,   50,   -6
2415.000,   5, 218, 255, 252,   54,   36,    7,  -49
2416.000, 214, 182, 254, 255,   28,  -14,  -48,  -60
2417.000, 168, 148, 254, 248,  -30,  -55,  -45,  -29
2418.000, 122, 112, 253, 253,  -52,  -59,    8,   24
2419.000,  76,  80, 254, 250,  -15,  -23,   49,   58
2420.000,  30,  44, 252, 255,   36,   28,   33,   54
2421.000, 242,  10, 255, 254,   44,   56,  -16,   14
2422.000, 200, 232, 254, 254,    9,   47,  -43,  -31
2423.000, 159, 198, 254, 253,  -32,    8,  -30,  -53
2424.000, 114, 160, 253, 250,  -42,  -36,   15,  -35
2425.000,  70, 123, 254, 254,   -7,  -50,   44,    6
2426.000,  26,  87, 252, 253,   36,  -27,   26,   42
2427.000, 238,  51, 253, 252,   39,   16,  -19,   48
2428.000, 192,  17, 252, 249,    0,   46,  -43,   20
2429.000, 148, 236, 254, 252,  -36,   44,  -20,  -23
2430.000, 104, 201, 252, 253,  -34,   10,   23,  -47
2431.000,  59, 164, 253, 253,    5,  -30,   40,  -36
2432.000,  12, 127, 253, 255,   37,  -46,   11,    1
2433.000, 225,  93, 252, 252,   26,  -29,  -24,   34
2434.000, 184,  59, 252, 255,   -7,    5,  -33,   43
2435.000, 143,  25, 253, 254,  -29,   32,  -11,   23
2436.000, 102, 243, 251, 251,  -23,   36,   17,  -11
2437.000,  63, 206, 255, 253,    1,   12,   28,  -32
2438.000,  24, 166, 254, 254,   24,  -19,   16,  -26
2439.000, 238, 126, 254, 253,   29,  -31,  -14,    1
2440.000, 194,  85, 253, 253,    2,  -16,  -34,   29
2441.000, 149,  48, 252, 253,  -30,   14,  -17,   33
2442.000, 102,  12, 255, 251,  -27,   37,   20,   11
2443.000,  61, 234, 252, 251,    2,   33,   32,  -20
2444.000,  21, 198, 252, 251,   27,    5,   15,  -37
2445.000, 235, 161, 253, 253,   28,  -25,  -16,  -26
2446.000, 196, 123, 254, 252,    3,  -34,  -33,    5
2447.000, 156,  85, 255, 254,  -28,  -17,  -23,   31
2448.000, 111,  46, 251, 253,  -37,   17,   16,   34
2449.000,  66,   8, 249, 251,   -2,   40,   43,    8
2450.000,  21, 228, 252, 253,   39,   34,   21,  -29
2451.000, 230, 194, 252, 253,   37,    3,  -27,  -48
2452.000, 186, 160, 254, 252,   -7,  -35,  -45,  -36
2453.000, 139, 126, 253, 251,  -43,  -51,  -12,    3
2454.000,  94,  92, 252, 254,  -29,  -32,   32,   40
2455.000,  49,  58, 253, 254,   15,    8,   37,   50
2456.000,   6,  23, 253, 252,   37,   41,    5,   26
2457.000, 221, 245, 252, 252,   24,   43,  -28,  -12
2458.000, 181, 208, 253, 254,   -9,   16,  -35,  -39
2459.000, 140, 171, 253, 249,  -37,  -20,  -11,  -36
2460.000,  97, 132, 251, 254,  -28,  -41,   27,   -4
2461.000,  53,  96, 253, 254,   10,  -30,   39,   31
2462.000,   9,  60, 252, 254,   40,    5,    9,   44
2463.000, 221,  24, 251, 254,   27,   38,  -32,   26
2464.000, 176, 245, 252, 254,  -15,   45,  -37,  -12
2465.000, 133, 210, 254, 249,  -38,   20,   -5,  -43
2466.000,  91, 176, 254, 250,  -23,  -18,   30,  -43
2467.000,  49, 140, 253, 253,   14,  -42,   35,  -13
2468.000,   6, 100, 250, 253,   39,  -33,    6,   27
2469.000, 218,  64, 251, 254,   23,    0,  -32,   43
2470.000, 176,  28, 253, 252,  -16,   35,  -37,   28
2471.000, 132, 252, 253, 253,  -39,   45,   -3,   -5
2472.000,  87, 216, 251, 253,  -20,   26,   33,  -38
2473.000,  44, 182, 253, 254,   17,  -11,   32,  -44
2474.000,   2, 147, 254, 254,   35,  -40,    2,  -20
2475.000, 217, 112, 253, 253,   19,  -39,  -27,   16
2476.000, 177,  75, 254, 252,  -12,  -10,  -30,   39
2477.000, 136,  37, 254, 252,  -32,   24,   -6,   30
2478.000,  96, 255, 252, 254,  -23,   38,   23,   -1
2479.000,  56, 217, 251, 254,    7,   21,   34,  -31

[ANTENNA_MEASUREMENT_VALUE_3]
2400.000, 162, 212, 254, 252,  -21,   11,  -23,  -21
2401.000, 116, 174, 253, 252,  -31,  -11,   10,  -22
2402.000,  70, 138, 253, 253,   -5,  -25,   33,   -6
2403.000,  25, 101, 254, 254,   28,  -22,   20,   17
