Freq, i_avg, r_avg, i_qf_avg, r_qf_avg, i_i_avg, r_i_avg, i_q_avg, r_q_avg
[ANTENNA_MEASUREMENT_VALUE_0]
2400.000,  92, 144, 252, 251,  -14,  -27,   17,  -11
2401.000, 197, 255, 254, 253,    3,   29,  -22,   -1
2402.000,  44, 108, 253, 253,   11,  -26,   20,   14
2403.000, 150, 217, 251, 252,  -20,   17,  -11,  -24
2404.000, 253,  70, 255, 254,   23,   -4,   -2,   29
2405.000, 100, 179, 252, 252,  -18,   -9,   15,  -29
2406.000, 205,  33, 253, 251,    7,   21,  -23,   22
2407.000,  52, 144, 252, 253,    7,  -29,   23,  -12
2408.000, 157, 254, 254, 254,  -18,   32,  -16,   -1
2409.000,   7, 109, 253, 252,   24,  -28,    4,   14
2410.000, 112, 221, 251, 252,  -22,   21,    9,  -24
2411.000, 218,  76, 255, 254,   14,   -9,  -19,   30
2412.000,  66, 186, 254, 252,   -1,   -5,   24,  -31
2413.000, 172,  40, 253, 254,  -11,   17,  -21,   26
2414.000,  21, 150, 254, 253,   21,  -27,   12,  -16
2415.000, 125,   4, 252, 254,  -24,   32,    2,    3
2416.000, 228, 116, 254, 251,   19,  -31,  -16,   10
2417.000,  78, 223, 253, 255,   -8,   23,   23,  -24
2418.000, 183,  79, 251, 252,   -5,  -12,  -24,   31
2419.000,  30, 189, 253, 252,   18,   -2,   16,  -33
2420.000, 136,  44, 252, 254,  -24,   15,   -5,   29
2421.000, 239, 153, 253, 251,   22,  -27,  -10,  -19
2422.000,  88,  10, 252, 253,  -13,   32,   20,    7
2423.000, 194, 119, 250, 252,    1,  -32,  -24,    7
2424.000,  43, 230, 254, 251,   12,   26,   21,  -19
2425.000, 148,  83, 253, 252,  -21,  -15,  -11,   29
2426.000, 253, 195, 251, 254,   24,    2,   -2,  -32
2427.000, 102,  49, 255, 252,  -19,   12,   14,   30
2428.000, 207, 158, 253, 252,    8,  -24,  -22,  -21
2429.000,  55,  14, 253, 253,    5,   30,   23,   11
2430.000, 161, 124, 252, 252,  -16,  -32,  -17,    3
2431.000,  10, 235, 254, 253,   23,   28,    6,  -16
2432.000, 115,  89, 253, 254,  -22,  -18,    7,   26
2433.000, 219, 199, 254, 255,   14,    5,  -18,  -31
2434.000,  70,  55, 252, 252,   -3,    7,   23,   31
2435.000, 174, 165, 253, 253,  -10,  -19,  -20,  -24
2436.000,  24,  20, 252, 254,   19,   27,   12,   15
2437.000, 129, 130, 254, 253,  -22,  -31,   -1,   -2
2438.000, 234, 241, 253, 251,   19,   28,  -11,  -11
2439.000,  85,  96, 252, 252,  -10,  -21,   19,   22
2440.000, 191, 206, 255, 254,   -1,   10,  -22,  -28
2441.000,  40,  60, 252, 253,   12,    3,   18,   29
2442.000, 145, 169, 254, 253,  -20,  -16,   -9,  -25
2443.000, 251,  24, 250, 252,   22,   24,   -3,   16
2444.000, 101, 134, 250, 252,  -17,  -29,   14,   -4
2445.000, 205, 245, 252, 254,    7,   28,  -21,   -8
2446.000,  55, 100, 255, 253,    5,  -23,   21,   19
2447.000, 160, 211, 253, 252,  -15,   13,  -15,  -26
2448.000,  11,  66, 254, 252,   20,   -1,    6,   29
2449.000, 116, 177, 250, 253,  -20,  -11,    6,  -27
2450.000, 222,  31, 254, 254,   14,   21,  -15,   20
2451.000,  73, 142, 255, 253,   -4,  -26,   20,   -9
2452.000, 179, 253, 252, 252,   -6,   28,  -20,   -2
2453.000,  29, 108, 249, 253,   16,  -24,   14,   13
2454.000, 136, 217, 253, 253,  -20,   16,   -4,  -23
2455.000, 242,  73, 253, 254,   20,   -6,   -7,   27
2456.000,  91, 183, 252, 254,  -13,   -6,   17,  -27
2457.000, 196,  36, 252, 253,    2,   18,  -21,   21
2458.000,  47, 148, 253, 253,    9,  -25,   19,  -13
2459.000, 154,   4, 253, 251,  -17,   28,  -12,    3
2460.000,   2, 114, 252, 250,   21,  -27,    1,    9
2461.000, 108, 226, 253, 254,  -19,   21,   10,  -19
2462.000, 214,  81, 253, 250,   11,  -11,  -18,   26
2463.000,  63, 192, 253, 253,    0,    0,   21,  -28
2464.000, 170,  48, 252, 252,  -11,   11,  -18,   26
2465.000,  20, 159, 254, 252,   18,  -20,   10,  -19
2466.000, 126,  14, 252, 254,  -21,   26,    1,    9
2467.000, 233, 125, 252, 250,   17,  -27,  -11,    2
2468.000,  82, 234, 254, 252,   -9,   23,   18,  -14
2469.000, 186,  89, 253, 253,   -3,  -15,  -20,   22
2470.000,  39, 202, 252, 251,   12,    6,   17,  -26
2471.000, 145,  57, 251, 254,  -19,    5,   -8,   26
2472.000, 251, 168, 254, 251,   20,  -15,   -3,  -22
