Freq, i_avg, r_avg, i_qf_avg, r_qf_avg, i_i_avg, r_i_avg, i_q_avg, r_q_avg
[ANTENNA_MEASUREMENT_VALUE_0]
2400.000,  93, 208, 253, 251,  -14,    9,   16,  -21
2401.000, 170,  37, 254, 254,  -11,   15,  -19,   18
2402.000, 247, 120, 254, 253,   22,  -23,   -5,    5
2403.000,  68, 203, 252, 252,   -2,    7,   22,  -23
2404.000, 146,  32, 254, 253,  -20,   18,   -9,   17
2405.000, 223, 117, 253, 253,   15,  -24,  -16,    7
2406.000,  45, 201, 248, 253,   10,    5,   20,  -24
2407.000, 124,  29, 252, 253,  -22,   19,    2,   16
2408.000, 203, 114, 253, 253,    6,  -23,  -21,    9
2409.000,  27, 198, 250, 253,   18,    4,   13,  -24
2410.000, 107,  26, 253, 255,  -20,   20,   11,   15
2411.000, 186, 112, 251, 254,   -3,  -23,  -23,   10
2412.000,   8, 195, 254, 253,   23,    2,    5,  -26
2413.000,  86,  24, 252, 251,  -12,   22,   21,   14
2414.000, 163, 108, 253, 251,  -16,  -24,  -19,   13
2415.000, 240, 193, 254, 254,   23,    1,   -9,  -28
2416.000,  62,  21, 253, 250,    1,   25,   24,   14
2417.000, 140, 107, 253, 254,  -23,  -25,   -7,   14
2418.000, 217, 193, 252, 252,   14,    1,  -20,  -28
2419.000,  40,  21, 254, 254,   13,   24,   20,   14
2420.000, 117, 104, 250, 252,  -23,  -23,    6,   15
2421.000, 196, 189, 254, 253,    2,   -2,  -23,  -27
2422.000,  20,  17, 251, 254,   21,   25,   11,   11
2423.000,  98, 102, 254, 251,  -18,  -22,   16,   16
2424.000, 177, 187, 253, 251,   -9,   -3,  -22,  -27
2425.000, 255,  16, 254, 251,   24,   26,   -1,   10
2426.000,  77, 100, 253, 251,   -7,  -21,   22,   18
2427.000, 156, 184, 254, 252,  -18,   -5,  -15,  -27
2428.000, 235,  14, 254, 250,   20,   26,  -12,    9
2429.000,  57,  96, 253, 251,    4,  -19,   23,   19
2430.000, 136, 182, 255, 252,  -23,   -7,   -5,  -27
2431.000, 214,  11, 252, 251,   12,   27,  -20,    7
2432.000,  35,  93, 253, 252,   16,  -18,   18,   21
2433.000, 114, 179, 253, 252,  -22,   -9,    8,  -26
2434.000, 195,   9, 253, 252,    2,   27,  -24,    6
2435.000,  17,  93, 252, 252,   22,  -18,   10,   21
2436.000,  96, 178, 253, 251,  -17,  -10,   17,  -26
2437.000, 174,   7, 254, 254,  -10,   27,  -22,    4
2438.000, 253,  91, 252, 252,   24,  -17,   -2,   22
2439.000,  76, 176, 252, 254,   -6,  -11,   22,  -26
2440.000, 156,   5, 254, 253,  -18,   27,  -15,    3
2441.000, 234,  90, 251, 253,   20,  -16,  -12,   22
2442.000,  57, 176, 253, 252,    4,  -10,   24,  -25
2443.000, 136,   2, 252, 252,  -23,   27,   -4,    1
2444.000, 214,  84, 253, 252,   12,  -13,  -21,   24
2445.000,  36, 171, 253, 252,   15,  -14,   18,  -24
2446.000, 116,   2, 252, 253,  -22,   27,    6,    1
2447.000, 197,  87, 253, 250,    3,  -14,  -23,   23
2448.000,  20, 171, 251, 251,   20,  -13,   11,  -23
2449.000, 100, 255, 253, 254,  -18,   26,   15,   -1
2450.000, 179,  83, 253, 253,   -7,  -12,  -23,   24
2451.000,   2, 167, 253, 253,   24,  -16,    1,  -22
2452.000,  80, 251, 252, 250,  -10,   27,   23,   -3
2453.000, 160,  81, 251, 252,  -18,  -11,  -17,   26
2454.000, 239, 166, 252, 252,   23,  -16,  -10,  -23
2455.000,  61, 251, 252, 253,    2,   28,   25,   -3
2456.000, 138,  78, 254, 253,  -24,   -9,   -6,   27
2457.000, 218, 164, 253, 255,   15,  -18,  -20,  -22
2458.000,  42, 250, 254, 254,   13,   28,   22,   -4
2459.000, 123,  81, 251, 252,  -25,  -11,    3,   26
2460.000, 201, 164, 252, 253,    6,  -18,  -25,  -22
2461.000,  24, 249, 254, 254,   22,   28,   15,   -5
2462.000, 102,  78, 255, 254,  -21,  -10,   16,   27
2463.000, 181, 163, 252, 254,   -7,  -19,  -26,  -22
2464.000,   4, 249, 254, 252,   27,   29,    3,   -5
2465.000,  83,  78, 253, 252,  -12,  -10,   25,   28
2466.000, 162, 164, 252, 251,  -19,  -19,  -21,  -24
2467.000, 240, 250, 253, 252,   26,   30,  -11,   -5
2468.000,  63,  79, 251, 253,    1,  -11,   29,   29
2469.000, 140, 164, 252, 253,  -28,  -20,   -8,  -24
2470.000, 218, 253, 254, 254,   17,   31,  -23,   -2
2471.000,  41,  83, 253, 250,   15,  -14,   24,   28
2472.000, 118, 169, 252, 253,  -27,  -17,    6,  -27
2473.000, 198,   1, 254, 251,    4,   31,  -26,    1
2474.000,  22,  86, 253, 253,   23,  -15,   13,   26
2475.000, 100, 171, 254, 253,  -20,  -14,   16,  -25
2476.000, 180,   1, 254, 252,   -7,   28,  -24,    1
2477.000,   3,  87, 253, 254,   25,  -15,    2,   23
2478.000,  82, 171, 252, 252,  -10,  -13,   22,  -24
2479.000, 161,   1, 253, 252,  -17,   27,  -18,    1

[ANTENNA_MEASUREMENT_VALUE_1]
2400.000, 210, 126, 253, 254,   22,  -40,  -46,    2
2401.000,  31, 210, 254, 253,   37,   17,   35,  -37
2402.000, 108,  38, 250, 251,  -45,   25,   23,   34
2403.000, 187, 123, 253, 253,   -7,  -42,  -52,    5
2404.000,   9, 208, 253, 252,   52,   16,   12,  -39
2405.000,  87,  37, 252, 251,  -29,   27,   46,   34
2406.000, 166, 122, 251, 252,  -33,  -44,  -44,    7
2407.000, 244, 208, 253, 254,   53,   17,  -17,  -42
2408.000,  67,  38, 255, 251,   -4,   28,   56,   37
2409.000, 147, 124, 253, 253,  -50,  -46,  -25,    5
2410.000, 226, 210, 252, 248,   43,   20,  -38,  -42
2411.000,  50,  40, 255, 252,   20,   26,   56,   39
2412.000, 127, 125, 255, 254,  -61,  -48,    1,    4
2413.000, 205, 210, 253, 249,   20,   21,  -58,  -45
2414.000,  28,  40, 253, 253,   49,   28,   39,   42
2415.000, 106, 126, 252, 252,  -53,  -51,   33,    2
2416.000, 183, 210, 252, 252,  -13,   23,  -61,  -47
2417.000,   5,  42, 253, 253,   61,   27,    7,   44
2418.000,  81, 127, 252, 252,  -25,  -52,   55,    0
2419.000, 161, 214, 255, 252,  -41,   27,  -43,  -44
2420.000, 238,  43, 252, 251,   53,   26,  -25,   44
2421.000,  62, 129, 248, 253,    2,  -50,   58,   -2
2422.000, 143, 216, 255, 251,  -55,   27,  -21,  -41
2423.000, 221,  45, 250, 250,   39,   22,  -45,   43
2424.000,  44, 130, 254, 249,   28,  -49,   54,   -2
2425.000, 122, 214, 253, 250,  -61,   26,    9,  -42
2426.000, 200,  45, 254, 252,   12,   23,  -60,   45
2427.000,  22, 131, 255, 252,   51,  -51,   31,   -4
2428.000, 100, 218, 251, 253,  -45,   30,   37,  -41
2429.000, 179,  48, 254, 254,  -18,   19,  -54,   46
2430.000,   2, 134, 253, 252,   56,  -48,    3,   -7
2431.000,  81, 219, 250, 251,  -22,   30,   51,  -38
2432.000, 158,  47, 252, 253,  -40,   19,  -37,   43
2433.000, 238, 134, 254, 253,   49,  -46,  -23,   -7
