Freq, i_avg, r_avg, i_qf_avg, r_qf_avg, i_i_avg, r_i_avg, i_q_avg, r_q_avg
[ANTENNA_MEASUREMENT_VALUE_0]
2400.000, 171, 206, 253, 252,   -8,    8,  -14,  -23
2401.000,  20,  62, 254, 253,   15,    1,    8,   24
2402.000, 124, 173, 254, 253,  -16,  -11,    2,  -22
2403.000, 228,  29, 254, 253,   13,   19,  -10,   17
2404.000,  78, 142, 254, 254,   -5,  -24,   16,   -8
2405.000, 184, 254, 255, 251,   -3,   26,  -16,   -1
2406.000,  33, 111, 253, 253,   11,  -23,   12,   11
2407.000, 140, 223, 251, 252,  -16,   18,   -4,  -18
2408.000, 245,  79, 251, 254,   16,   -9,   -4,   24
2409.000,  96, 191, 253, 248,  -12,    0,   11,  -26
2410.000, 204,  49, 254, 252,    5,    9,  -16,   24
2411.000,  55, 162, 251, 252,    4,  -17,   16,  -19
2412.000, 160,  17, 254, 252,  -12,   24,  -12,   11
2413.000,  10, 130, 252, 250,   17,  -27,    4,   -1
2414.000, 115, 242, 249, 255,  -16,   25,    5,   -9
2415.000, 220,  99, 252, 252,   11,  -21,  -13,   18
2416.000,  69, 210, 251, 253,   -2,   12,   17,  -25
2417.000, 175,  69, 253, 250,   -7,   -3,  -15,   27
2418.000,  26, 179, 254, 253,   13,   -9,   10,  -26
2419.000, 131,  38, 253, 253,  -16,   16,   -1,   22
2420.000, 235, 149, 253, 249,   14,  -23,   -8,  -13
2421.000,  87,   6, 253, 253,   -8,   26,   13,    3
2422.000, 194, 119, 252, 252,    1,  -25,  -16,    6
2423.000,  46, 231, 253, 252,    7,   21,   14,  -15
2424.000, 152,  87, 253, 253,  -13,  -14,   -9,   21
2425.000,   1, 199, 253, 253,   15,    4,    1,  -25
2426.000, 108,  56, 252, 251,  -14,    5,    7,   25
2427.000, 215, 168, 254, 253,    8,  -14,  -13,  -21
2428.000,  66,  24, 252, 254,   -1,   20,   15,   14
2429.000, 172, 136, 252, 252,   -7,  -24,  -13,   -4
2430.000,  23, 248, 254, 252,   13,   24,    8,   -5
2431.000, 129, 103, 253, 255,  -15,  -20,    0,   14
2432.000, 235, 214, 253, 254,   13,   13,   -8,  -21
2433.000,  86,  71, 254, 253,   -8,   -4,   13,   24
2434.000, 194, 185, 252, 253,    1,   -4,  -15,  -24
2435.000,  46,  41, 252, 253,    7,   13,   13,   20
2436.000, 152, 153, 252, 253,  -12,  -20,   -8,  -14
2437.000,   3,   9, 254, 251,   15,   24,    1,    5
2438.000, 109, 120, 249, 252,  -13,  -24,    7,    5
2439.000, 217, 233, 252, 253,    9,   20,  -12,  -13
2440.000,  67,  90, 254, 251,   -1,  -14,   15,   20
2441.000, 176, 202, 252, 254,   -6,    6,  -14,  -23
2442.000,  27,  61, 251, 254,   13,    2,   10,   24
2443.000, 132, 169, 253, 252,  -16,  -13,   -2,  -20
2444.000, 236,  25, 253, 253,   14,   20,   -8,   14
2445.000,  89, 138, 253, 252,   -9,  -25,   13,   -6
2446.000, 197, 252, 251, 254,    2,   25,  -16,   -3
2447.000,  47, 108, 254, 255,    6,  -22,   14,   12
2448.000, 156, 221, 253, 251,  -12,   16,  -10,  -19
2449.000,   7,  77, 253, 253,   16,   -8,    3,   24
2450.000, 114, 189, 253, 252,  -15,   -2,    6,  -25
2451.000, 221,  46, 254, 248,   11,   11,  -13,   23
2452.000,  71, 158, 253, 254,   -3,  -19,   17,  -17
2453.000, 177,  14, 254, 251,   -6,   25,  -16,    9
2454.000,  27, 127, 251, 253,   14,  -27,   11,    1
2455.000, 135, 241, 253, 254,  -17,   25,   -3,  -10
2456.000, 240,  96, 253, 255,   16,  -19,   -7,   20
2457.000,  92, 210, 253, 253,  -11,   12,   14,  -25
2458.000, 200,  68, 255, 253,    4,   -3,  -18,   27
2459.000,  51, 181, 252, 253,    6,   -7,   18,  -27
2460.000, 156,  38, 253, 254,  -14,   17,  -12,   23
2461.000,   7, 151, 254, 253,   18,  -24,    3,  -15
2462.000, 113,   9, 255, 251,  -17,   28,    7,    6
2463.000, 220, 122, 252, 253,   12,  -28,  -14,    4
2464.000,  70, 235, 252, 250,   -3,   25,   19,  -14
2465.000, 177,  92, 253, 252,   -7,  -18,  -18,   22
2466.000,  29, 206, 253, 254,   15,    9,   13,  -27
2467.000, 134,  63, 253, 254,  -19,    0,   -3,   29
2468.000, 241, 176, 254, 253,   19,  -12,   -7,  -27
2469.000,  90,  33, 253, 255,  -12,   21,   16,   22
2470.000, 195, 148, 254, 251,    2,  -27,  -20,  -14
2471.000,  48,   9, 251, 254,    8,   29,   18,    6
2472.000, 154, 122, 253, 253,  -15,  -29,  -11,    4
2473.000,   3, 236, 252, 252,   18,   26,    2,  -14
2474.000, 111,  94, 251, 252,  -17,  -19,    8,   21
2475.000, 217, 209, 253, 251,   10,   11,  -15,  -26
2476.000,  69,  66, 252, 252,   -2,   -1,   18,   27
2477.000, 176, 179, 254, 254,   -7,   -8,  -16,  -25
2478.000,  26,  36, 254, 251,   14,   17,   10,   21
2479.000, 133, 150, 253, 251,  -17,  -22,   -2,  -14

[ANTENNA_MEASUREMENT_VALUE_1]
2400.000, 161,   1, 254, 253,  -39,   44,  -40,    2
2401.000,  10, 113, 255, 251,   54,  -43,   13,   16
2402.000, 115, 226, 252, 250,  -53,   34,   17,  -31
2403.000, 221,  82, 254, 253,   37,  -19,  -42,   42
2404.000,  72, 195, 253, 251,  -11,    3,   56,  -46
2405.000, 179,  51, 253, 252,  -18,   14,  -55,   45
2406.000,  29, 164, 253, 252,   45,  -30,   39,  -37
