Freq, i_avg, r_avg, i_qf_avg, r_qf_avg, i_i_avg, r_i_avg, i_q_avg, r_q_avg
[ANTENNA_MEASUREMENT_VALUE_0]
2400.000, 157,  50, 253, 253,  -16,    8,  -14,   22
2401.000,  79, 234, 253, 254,   -8,   20,   21,  -12
2402.000, 255, 162, 254, 253,   22,  -16,    0,  -18
2403.000, 178,  91, 252, 253,   -7,  -15,  -21,   19
2404.000, 100,  20, 250, 253,  -17,   22,   14,   12
2405.000,  23, 205, 254, 254,   19,    8,   12,  -24
2406.000, 202, 134, 251, 253,    5,  -25,  -22,   -3
2407.000, 124,  62, 251, 254,  -22,    1,    2,   25
2408.000,  47, 248, 253, 251,    9,   25,   21,   -5
2409.000, 228, 178, 254, 252,   17,   -9,  -15,  -24
2410.000, 152, 107, 255, 254,  -19,  -22,  -13,   12
2411.000,  76,  38, 254, 253,   -7,   16,   23,   21
2412.000, 255, 222, 255, 251,   24,   17,   -1,  -20
2413.000, 177, 151, 254, 254,   -9,  -23,  -23,  -14
2414.000,  99,  80, 252, 252,  -19,  -10,   16,   26
2415.000,  22,  10, 253, 254,   21,   27,   12,    7
2416.000, 200, 194, 253, 253,    5,    1,  -24,  -28
2417.000, 122, 126, 254, 252,  -24,  -28,    4,    2
2418.000,  44,  56, 255, 254,   11,    6,   21,   27
2419.000, 224, 240, 254, 252,   17,   25,  -17,  -11
2420.000, 146, 168, 254, 252,  -21,  -15,  -10,  -22
2421.000,  70,  98, 251, 252,   -3,  -20,   24,   19
2422.000, 250,  27, 253, 249,   24,   21,   -3,   17
2423.000, 173, 212, 252, 253,  -11,   13,  -21,  -24
2424.000,  96, 141, 252, 252,  -16,  -26,   17,   -8
2425.000,  19,  71, 253, 252,   21,   -5,   10,   27
2426.000, 199, 255, 254, 251,    4,   27,  -23,    0
2427.000, 122, 185, 251, 251,  -23,   -5,    3,  -27
2428.000,  46, 113, 252, 253,   10,  -25,   21,   10
2429.000, 224,  41, 254, 253,   17,   14,  -17,   23
2430.000, 148, 227, 252, 253,  -21,   21,  -11,  -18
2431.000,  71, 156, 254, 253,   -4,  -21,   23,  -17
2432.000, 248,  84, 253, 252,   23,  -13,   -5,   24
2433.000, 172,  14, 255, 254,  -11,   26,  -21,    9
2434.000,  97, 201, 252, 254,  -17,    6,   16,  -27
2435.000,  21, 131, 252, 252,   21,  -27,   11,   -2
2436.000, 200,  60, 252, 255,    5,    3,  -23,   27
2437.000, 124, 245, 253, 254,  -23,   26,    2,   -7
2438.000,  46, 175, 253, 253,   10,  -11,   21,  -25
2439.000, 227, 104, 251, 253,   17,  -23,  -15,   15
2440.000, 151,  34, 251, 253,  -19,   18,  -12,   20
2441.000,  75, 218, 252, 253,   -6,   16,   23,  -21
2442.000, 255, 149, 255, 253,   24,  -23,   -1,  -13
2443.000, 177,  75, 253, 254,   -9,   -7,  -22,   26
2444.000,  97,   2, 254, 253,  -17,   27,   16,    2
2445.000,  22, 191, 252, 254,   20,   -1,   12,  -28
2446.000, 203, 122, 252, 254,    6,  -27,  -22,    4
2447.000, 127,  52, 255, 251,  -23,    8,    0,   26
2448.000,  53, 238, 251, 253,    6,   24,   22,  -12
2449.000, 233, 166, 250, 253,   20,  -16,  -13,  -21
2450.000, 157,  94, 252, 255,  -18,  -17,  -16,   20
2451.000,  80,  22, 253, 251,   -9,   23,   23,   14
2452.000,   4, 208, 254, 251,   24,   11,    2,  -25
2453.000, 182, 138, 252, 251,   -6,  -27,  -24,   -7
2454.000, 106,  68, 253, 253,  -21,   -2,   13,   28
2455.000,  30, 254, 253, 253,   18,   28,   17,   -1
2456.000, 208, 182, 253, 251,   10,   -7,  -23,  -27
2457.000, 133, 113, 253, 254,  -25,  -26,   -3,   10
2458.000,  58,  43, 254, 254,    4,   14,   25,   24
2459.000, 239, 230, 251, 252,   24,   23,  -10,  -17
2460.000, 161, 159, 251, 254,  -18,  -21,  -19,  -19
2461.000,  85,  88, 253, 252,  -13,  -16,   23,   24
2462.000,   9,  19, 253, 252,   26,   26,    6,   13
2463.000, 188, 205, 255, 253,   -3,    9,  -27,  -28
2464.000, 111, 135, 253, 254,  -25,  -29,   11,   -5
2465.000,  35,  65, 251, 252,   18,   -1,   21,   30
2466.000, 215, 252, 250, 252,   15,   30,  -23,   -3
2467.000, 139, 182, 253, 252,  -27,   -7,   -7,  -29
2468.000,  62, 111, 253, 254,    2,  -28,   28,   12
2469.000, 239,  42, 253, 253,   26,   16,  -11,   26
2470.000, 163, 230, 252, 250,  -19,   25,  -21,  -19
2471.000,  87, 161, 252, 253,  -15,  -21,   24,  -23
2472.000,  10,  92, 251, 255,   27,  -20,    6,   24
2473.000, 190,  24, 252, 253,   -2,   25,  -27,   17
2474.000, 114, 211, 252, 252,  -25,   13,    9,  -27
2475.000,  37, 141, 251, 250,   16,  -28,   21,   -9
