Freq, i_avg, r_avg, i_qf_avg, r_qf_avg, i_i_avg, r_i_avg, i_q_avg, r_q_avg
[ANTENNA_MEASUREMENT_VALUE_0]
2400.000, 157, 119, 255, 251,  -15,  -32,  -13,    7
2401.000, 127,  98, 254, 251,  -19,  -25,    1,   22
2402.000,  92,  72, 255, 252,  -12,   -7,   15,   33
2403.000,  53,  42, 249, 253,    6,   17,   19,   29
2404.000,  11,  11, 252, 253,   20,   33,    5,    9
2405.000, 223, 234, 254, 252,   15,   30,  -15,  -18
2406.000, 178, 201, 253, 253,   -7,    7,  -20,  -35
2407.000, 134, 168, 253, 254,  -21,  -20,   -3,  -31
2408.000,  91, 136, 252, 253,  -13,  -36,   16,   -7
2409.000,  47, 104, 252, 252,    8,  -30,   19,   20
2410.000,   4,  72, 252, 249,   20,   -7,    2,   35
2411.000, 217,  40, 253, 253,   11,   20,  -16,   29
2412.000, 174,   5, 254, 254,   -8,   34,  -17,    4
2413.000, 131, 227, 253, 251,  -19,   26,   -2,  -22
2414.000,  88, 191, 252, 255,  -10,   -1,   16,  -33
2415.000,  45, 157, 253, 253,    9,  -25,   17,  -21
2416.000, 255, 119, 251, 251,   20,  -32,    0,    7
2417.000, 211,  85, 251, 251,    9,  -17,  -18,   29
2418.000, 163,  52, 250, 254,  -13,   10,  -15,   33
2419.000, 117,  16, 252, 252,  -19,   33,    5,   14
2420.000,  73, 240, 252, 255,   -4,   33,   18,  -14
2421.000,  28, 209, 251, 252,   13,   14,   11,  -32
2422.000, 242, 177, 249, 252,   15,  -12,   -5,  -31
2423.000, 203, 143, 252, 250,    4,  -29,  -15,  -11
2424.000, 161, 107, 252, 253,  -11,  -25,  -11,   14
2425.000, 117,  70, 250, 253,  -15,   -4,    4,   28
2426.000,  73,  34, 251, 253,   -3,   19,   16,   21
2427.000,  29, 255, 253, 255,   12,   29,   10,   -1
2428.000, 242, 220, 253, 251,   14,   18,   -5,  -22
2429.000, 200, 185, 252, 254,    3,   -4,  -14,  -27
2430.000, 156, 150, 253, 254,  -11,  -23,   -9,  -14
2431.000, 113, 111, 250, 252,  -14,  -24,    6,   11
2432.000,  69,  77, 251, 254,   -2,   -8,   15,   26
2433.000,  26,  43, 251, 252,   12,   14,    9,   24
2434.000, 239,  10, 253, 253,   13,   26,   -6,    7
2435.000, 197, 232, 253, 252,    2,   22,  -14,  -15
2436.000, 156, 196, 253, 255,  -11,    3,   -9,  -26
2437.000, 114, 161, 253, 253,  -13,  -17,    5,  -18
2438.000,  73, 125, 253, 255,   -3,  -24,   14,    2
2439.000,  29,  88, 249, 252,   11,  -14,   10,   21
2440.000, 241,  52, 251, 253,   14,    8,   -6,   24
2441.000, 197,  17, 254, 253,    2,   24,  -15,   11
2442.000, 154, 241, 250, 253,  -11,   25,   -8,  -10
2443.000, 111, 204, 255, 254,  -12,    7,    6,  -25
2444.000,  72, 168, 252, 252,   -3,  -14,   14,  -21
2445.000,  33, 133, 252, 253,   10,  -24,   10,   -3
2446.000, 248,  96, 252, 253,   15,  -18,   -3,   17
2447.000, 204,  60, 253, 254,    5,    3,  -16,   26
2448.000, 161,  23, 251, 254,  -12,   24,  -13,   15
2449.000, 116, 245, 250, 251,  -18,   29,    5,   -8
2450.000,  71, 211, 254, 252,   -3,   14,   20,  -28
2451.000,  26, 177, 254, 252,   17,  -12,   12,  -31
2452.000, 236, 143, 253, 251,   18,  -33,  -10,  -13
2453.000, 190, 112, 252, 254,   -1,  -33,  -20,   14
2454.000, 146,  79, 253, 252,  -18,  -12,   -8,   34
2455.000, 101,  44, 253, 255,  -15,   17,   12,   31
2456.000,  57,  11, 252, 255,    3,   33,   19,    9
2457.000,  14, 234, 253, 251,   18,   30,    7,  -17
2458.000, 228, 202, 252, 254,   15,    8,  -12,  -33
2459.000, 185, 169, 253, 252,   -3,  -18,  -19,  -28
2460.000, 141, 134, 250, 254,  -18,  -33,   -6,   -5
2461.000,  97, 102, 252, 254,  -14,  -27,   13,   20
2462.000,  52,  67, 253, 254,    5,   -3,   18,   33
2463.000,   8,  33, 253, 254,   18,   22,    3,   24
2464.000, 222,   0, 252, 251,   11,   32,  -13,    0
2465.000, 179, 223, 252, 253,   -5,   21,  -16,  -23
2466.000, 136, 187, 254, 253,  -17,   -4,   -3,  -29
2467.000,  90, 149, 253, 254,  -10,  -25,   14,  -14
2468.000,  49, 115, 250, 252,    6,  -28,   17,    9
2469.000,   4,  81, 253, 254,   18,  -12,    2,   27
2470.000, 215,  48, 252, 252,    9,   12,  -15,   28
2471.000, 172,  15, 254, 253,   -8,   29,  -15,   11
2472.000, 127, 239, 251, 253,  -16,   28,    0,  -12
2473.000,  85, 206, 251, 254,   -8,   10,   14,  -27
2474.000,  41, 173, 253, 253,    8,  -13,   13,  -25
2475.000, 253, 138, 251, 253,   15,  -26,   -1,   -6
2476.000, 209, 104, 249, 253,    5,  -21,  -13,   14
2477.000, 167,  70, 253, 251,   -7,   -3,  -10,   24
2478.000, 127,  35, 252, 251,  -12,   15,    0,   17
2479.000,  86, 255, 251, 252,   -6,   21,   10,    0

[ANTENNA_MEASUREMENT_VALUE_1]
2400.000, 199,  13, 251, 255,    5,   22,  -30,    7
2401.000, 153, 232, 252, 252,  -27,   20,  -19,  -14
2402.000, 105, 197, 253, 253,  -29,    3,   18,  -26
2403.000,  59, 163, 252, 252,    4,  -18,   34,  -21
2404.000,  13, 130, 255, 253,   32,  -29,   10,   -2
2405.000, 224,  99, 253, 253,   23,  -22,  -23,   19
2406.000, 179,  66, 250, 252,  -10,   -2,  -30,   28
2407.000, 135,  34, 252, 251,  -29,   19,   -5,   20
2408.000,  92,   1, 251, 251,  -17,   27,   21,    1
2409.000,  50, 225, 253, 252,    9,   18,   24,  -17
2410.000,  11, 191, 253, 252,   23,    0,    6,  -24
2411.000, 228, 157, 253, 254,   18,  -16,  -15,  -14
2412.000, 188, 119, 251, 253,   -3,  -20,  -24,    5
2413.000, 146,  82, 253, 253,  -23,   -9,  -10,   19
2414.000, 104,  45, 252, 254,  -21,    9,   14,   18
2415.000,  62,   8, 254, 253,    1,   21,   27,    4
2416.000,  17, 228, 253, 254,   26,   17,   12,  -14
2417.000, 229, 191, 253, 255,   24,    0,  -19,  -23
2418.000, 184, 156, 252, 253,   -6,  -19,  -30,  -16
2419.000, 136, 122, 250, 253,  -29,  -26,   -5,    4
2420.000,  93,  91, 252, 252,  -18,  -16,   21,   21
2421.000,  53,  60, 254, 252,    8,    3,   27,   25
2422.000,  11,  26, 253, 254,   27,   20,    7,   14
2423.000, 223, 247, 252, 253,   19,   23,  -21,   -5
2424.000, 179, 212, 252, 253,   -9,   11,  -25,  -21
2425.000, 135, 178, 254, 252,  -26,   -8,   -5,  -23
2426.000,  93, 145, 252, 254,  -16,  -21,   19,   -9
2427.000,  51, 109, 254, 252,    8,  -20,   23,   10
2428.000,  10,  75, 254, 252,   23,   -6,    6,   21
2429.000, 227,  38, 252, 254,   18,   13,  -15,   17
2430.000, 186,   1, 251, 251,   -4,   20,  -25,    1
2431.000, 141, 216, 254, 253,  -26,   12,   -9,  -17
2432.000,  97, 180, 254, 253,  -22,   -6,   21,  -21
2433.000,  53, 146, 251, 254,    8,  -22,   30,  -10
2434.000,  10, 114, 252, 253,   31,  -25,    7,    9
2435.000, 220,  81, 252, 252,   21,  -11,  -25,   24
2436.000, 176,  49, 254, 253,  -13,   10,  -29,   26
2437.000, 131,  16, 251, 254,  -31,   26,   -2,   11
2438.000,  87, 240, 252, 253,  -16,   26,   26,  -11
2439.000,  42, 206, 250, 254,   15,    9,   25,  -25
2440.000, 255, 173, 253, 251,   29,  -12,    0,  -23
2441.000, 212, 139, 254, 252,   13,  -24,  -25,   -6
2442.000, 168, 103, 254, 253,  -15,  -20,  -23,   14
2443.000, 124,  68, 255, 252,  -26,   -2,    3,   24
2444.000,  83,  36, 252, 255,  -11,   15,   22,   18
2445.000,  42,   2, 254, 253,   12,   22,   21,    1
2446.000,   2, 223, 252, 254,   24,   15,    1,  -15
2447.000, 217, 188, 254, 253,   14,   -2,  -19,  -20
2448.000, 176, 151, 253, 252,   -9,  -17,  -22,  -11
2449.000, 135, 115, 253, 252,  -25,  -19,   -4,    7
2450.000,  92,  78, 252, 255,  -17,   -7,   20,   19
2451.000,  49,  43, 253, 253,   10,   11,   26,   19
2452.000,   6,   8, 255, 251,   28,   22,    4,    4
2453.000, 218, 229, 253, 251,   17,   19,  -23,  -14
2454.000, 174, 196, 252, 254,  -12,    2,  -26,  -24
2455.000, 129, 160, 251, 253,  -29,  -17,    0,  -17
2456.000,  85, 127, 252, 253,  -14,  -25,   25,    1
