Freq, i_avg, r_avg, i_qf_avg, r_qf_avg, i_i_avg, r_i_avg, i_q_avg, r_q_avg
[ANTENNA_MEASUREMENT_VALUE_0]
2400.000,  37, 208, 254, 250,   12,    9,   15,  -21
2401.000, 126,  52, 252, 253,  -18,    7,    1,   24
2402.000, 196, 132, 252, 249,    1,  -25,  -16,   -2
2403.000,   1, 197, 250, 253,   16,    3,    0,  -22
2404.000,  52, 251, 253, 252,    5,   20,   18,   -2
2405.000,  92,  41, 251, 254,  -14,   11,   18,   17
2406.000, 126,  86, 253, 253,  -27,  -12,    1,   20
2407.000, 155, 135, 254, 251,  -23,  -29,  -18,   -5
2408.000, 184, 188, 250, 251,   -6,   -4,  -29,  -35
2409.000, 213, 242, 254, 254,   14,   36,  -24,  -13
2410.000, 244,  40, 253, 251,   25,   21,   -7,   31
2411.000,  20,  93, 254, 250,   21,  -23,   11,   27
2412.000,  53, 141, 252, 253,    6,  -32,   20,  -10
2413.000,  88, 190, 252, 253,  -11,   -2,   16,  -30
2414.000, 125, 234, 252, 253,  -20,   24,    2,  -14
2415.000, 157,  22, 251, 250,  -17,   22,  -14,   13
2416.000, 189,  62, 252, 252,   -1,    1,  -22,   26
2417.000, 218, 108, 253, 248,   14,  -25,  -19,   14
2418.000, 249, 154, 250, 253,   24,  -23,   -4,  -18
2419.000,  22, 202, 253, 252,   20,    7,   12,  -29
2420.000,  53, 253, 252, 250,    6,   31,   22,   -3
2421.000,  85,  47, 252, 249,  -11,   13,   18,   28
2422.000, 121,  97, 254, 253,  -21,  -21,    4,   21
2423.000, 151, 143, 251, 248,  -18,  -26,  -12,  -10
2424.000, 182, 188, 252, 252,   -5,   -3,  -20,  -28
2425.000, 213, 236, 253, 252,   10,   25,  -17,  -13
2426.000, 246,  28, 253, 252,   19,   22,   -5,   17
2427.000,  20,  75, 254, 254,   17,   -7,    9,   25
2428.000,  50, 121, 251, 252,    6,  -25,   17,    5
2429.000,  79, 166, 253, 252,   -6,  -15,   17,  -20
2430.000, 108, 216, 251, 249,  -15,   13,    8,  -20
2431.000, 141,   7, 250, 252,  -14,   23,   -4,    4
2432.000, 176,  58, 254, 252,   -5,    3,  -12,   22
2433.000, 211, 106, 248, 254,    6,  -16,  -11,   10
2434.000, 245, 151, 251, 252,   12,  -15,   -3,   -9
2435.000,  21, 194, 255, 253,   10,    1,    6,  -16
2436.000,  54, 240, 252, 252,    3,   15,   11,   -6
2437.000,  85,  30, 255, 250,   -5,   11,   10,   10
2438.000, 110,  77, 252, 254,  -10,   -4,    5,   14
2439.000, 136, 123, 247, 250,   -9,  -15,   -2,    2
2440.000, 164, 176, 249, 252,   -4,   -5,   -5,  -13
2441.000, 202, 227, 249, 249,    1,    9,   -3,   -8
2442.000,   2,  24, 241, 252,    3,    7,    0,    4
2443.000,  45,  59, 249, 247,    2,    1,    3,    5
2444.000,  86,  87, 251, 243,   -2,   -2,    3,    4
2445.000, 127, 122, 253, 247,   -4,   -5,    0,    1
2446.000, 164, 160, 245, 247,   -3,   -3,   -3,   -3
2447.000, 188, 199, 251, 245,    0,    1,   -5,   -5
2448.000, 222, 243, 239, 249,    2,    6,   -2,   -2
2449.000,  32,  39, 255, 247,    2,    3,    2,    5
2450.000,  87,  84, 245, 247,   -2,   -2,    4,    3
2451.000, 115,  94, 253, 235,   -7,   -2,    2,    2
2452.000, 138, 116, 251, 245,  -10,   -6,   -2,    2
2453.000, 157, 166, 252, 248,   -8,   -6,   -7,   -8
2454.000, 188, 220, 252, 251,   -1,    8,  -10,  -10
2455.000, 224,  23, 253, 254,    7,   12,   -7,    8
2456.000, 254,  71, 253, 252,   11,   -2,    0,   12
2457.000,  29, 116, 250, 251,    8,  -12,    7,    4
2458.000,  65, 165, 248, 252,    0,   -8,   10,  -11
2459.000, 104, 213, 253, 251,   -8,    6,    6,  -12
2460.000, 138,   2, 250, 252,  -11,   12,   -3,    1
2461.000, 169,  42, 253, 250,   -7,    7,  -11,   11
2462.000, 199,  85, 253, 251,    3,   -7,  -15,   13
2463.000, 226, 131, 255, 253,   12,  -17,  -11,   -1
2464.000, 249, 178, 252, 253,   17,   -6,   -3,  -18
2465.000,  17, 227, 253, 253,   13,   16,    6,  -14
2466.000,  48,  25, 252, 254,    5,   17,   11,   12
2467.000,  87,  77, 250, 253,   -5,   -6,    8,   18
2468.000, 129, 127, 252, 250,  -10,  -15,    0,    0
2469.000, 168, 165, 252, 251,   -6,   -8,   -9,  -10
2470.000, 202, 208, 252, 251,    3,    5,  -12,  -12
2471.000, 234, 246, 251, 254,   12,   13,   -7,   -3
2472.000,   5,  34, 253, 253,   16,   11,    2,   12
2473.000,  35,  82, 247, 253,   10,   -8,   11,   16
2474.000,  65, 131, 249, 253,    0,  -20,   14,   -1
2475.000, 100, 181, 255, 254,  -10,   -5,    9,  -18
