Freq, i_avg, r_avg, i_qf_avg, r_qf_avg, i_i_avg, r_i_avg, i_q_avg, r_q_avg
[ANTENNA_MEASUREMENT_VALUE_0]
2400.000, 172,  75, 254, 253,   -9,   -9,  -18,   33
2401.000, 144,  50, 252, 254,  -19,   11,   -8,   33
2402.000, 116,  28, 252, 253,  -19,   27,    6,   22
2403.000,  87,   3, 253, 254,  -11,   35,   17,    2
2404.000,  59, 235, 253, 252,    2,   31,   20,  -17
2405.000,  31, 211, 254, 251,   15,   16,   14,  -31
2406.000,   3, 188, 252, 252,   21,   -4,    1,  -35
2407.000, 231, 164, 253, 253,   17,  -23,  -12,  -27
2408.000, 203, 141, 252, 252,    5,  -34,  -20,  -11
2409.000, 176, 118, 252, 251,   -8,  -35,  -19,    9
2410.000, 149,  95, 253, 250,  -18,  -25,  -10,   26
2411.000, 123,  73, 253, 252,  -21,   -8,    3,   36
2412.000,  95,  50, 254, 252,  -15,   12,   15,   35
2413.000,  67,  26, 252, 253,   -2,   29,   21,   22
2414.000,  40,   4, 254, 254,   12,   37,   18,    3
2415.000,  12, 236, 253, 251,   20,   33,    6,  -18
2416.000, 239, 214, 253, 254,   19,   19,   -9,  -32
2417.000, 212, 189, 253, 252,   10,   -3,  -19,  -37
2418.000, 185, 165, 253, 253,   -4,  -23,  -21,  -30
2419.000, 156, 142, 254, 253,  -16,  -35,  -14,  -13
2420.000, 130, 119, 253, 252,  -21,  -37,   -1,    9
2421.000, 100,  94, 254, 250,  -16,  -26,   14,   28
2422.000,  73,  72, 253, 254,   -5,   -7,   21,   38
2423.000,  47,  49, 250, 253,    9,   14,   20,   36
2424.000,  19,  26, 250, 252,   19,   31,   10,   23
2425.000, 248,   3, 254, 253,   21,   38,   -4,    3
2426.000, 220, 237, 254, 254,   14,   34,  -17,  -18
2427.000, 193, 213, 253, 252,    1,   19,  -22,  -34
2428.000, 166, 190, 254, 255,  -13,   -2,  -17,  -39
2429.000, 138, 168, 253, 253,  -21,  -22,   -5,  -32
2430.000, 111, 145, 254, 255,  -20,  -36,    9,  -16
2431.000,  83, 122, 249, 254,  -10,  -38,   20,    6
2432.000,  56, 100, 253, 250,    4,  -30,   21,   25
2433.000,  28,  75, 252, 250,   17,  -10,   14,   38
2434.000,   1,  53, 253, 252,   22,   10,    1,   37
2435.000, 231,  31, 255, 252,   18,   28,  -13,   27
2436.000, 203,   8, 251, 254,    6,   38,  -21,    7
2437.000, 176, 241, 254, 252,   -8,   36,  -20,  -14
2438.000, 148, 218, 253, 254,  -19,   23,  -10,  -31
2439.000, 120, 196, 253, 252,  -21,    3,    4,  -38
2440.000,  94, 173, 249, 252,  -14,  -17,   16,  -34
2441.000,  67, 150, 252, 253,   -1,  -33,   22,  -20
2442.000,  38, 126, 253, 254,   13,  -38,   17,    2
2443.000,  13, 103, 253, 251,   21,  -32,    7,   22
2444.000, 242,  82, 255, 254,   20,  -17,   -7,   35
2445.000, 213,  57, 252, 253,   10,    6,  -19,   38
2446.000, 187,  36, 253, 251,   -3,   25,  -21,   29
2447.000, 161,  15, 253, 252,  -15,   35,  -15,   14
2448.000, 133, 247, 255, 254,  -21,   37,   -3,   -8
2449.000, 107, 224, 255, 253,  -19,   27,   11,  -26
2450.000,  80, 202, 254, 251,   -8,    9,   20,  -36
2451.000,  53, 179, 254, 253,    6,  -12,   20,  -35
2452.000,  26, 157, 251, 253,   17,  -28,   12,  -24
2453.000, 255, 134, 255, 254,   21,  -37,    0,   -5
2454.000, 229, 111, 254, 254,   17,  -34,  -13,   15
2455.000, 202,  90, 255, 253,    5,  -22,  -20,   30
2456.000, 176,  67, 252, 251,   -8,   -3,  -19,   37
2457.000, 146,  43, 253, 254,  -19,   18,   -9,   32
2458.000, 122,  22, 255, 252,  -21,   31,    3,   19
2459.000,  95, 255, 253, 255,  -14,   36,   15,    0
2460.000,  68, 233, 254, 253,   -2,   30,   21,  -19
2461.000,  42, 211, 253, 252,   11,   16,   18,  -32
2462.000,  15, 189, 253, 254,   19,   -3,    8,  -35
2463.000, 244, 166, 253, 254,   20,  -21,   -6,  -28
2464.000, 218, 143, 253, 250,   12,  -33,  -16,  -13
2465.000, 191, 121, 253, 251,    0,  -35,  -20,    6
2466.000, 165,  99, 253, 253,  -12,  -26,  -16,   23
2467.000, 139,  77, 253, 253,  -19,  -11,   -5,   33
2468.000, 113,  54, 252, 253,  -18,    9,    7,   33
2469.000,  85,  31, 253, 252,  -10,   25,   17,   24
2470.000,  61,   9, 253, 252,    2,   33,   20,    7
2471.000,  34, 244, 253, 253,   13,   32,   15,  -10
2472.000,   7, 222, 252, 253,   20,   22,    3,  -25
2473.000, 238, 200, 252, 254,   18,    6,   -8,  -33
2474.000, 211, 177, 252, 253,    9,  -12,  -17,  -31
2475.000, 185, 155, 251, 252,   -4,  -26,  -19,  -21
2476.000, 159, 134, 250, 253,  -14,  -33,  -13,   -5
2477.000, 132, 111, 254, 253,  -19,  -30,   -2,   13
2478.000, 107,  89, 252, 252,  -17,  -18,   10,   27
2479.000,  81,  67, 255, 253,   -8,   -3,   18,   32

[ANTENNA_MEASUREMENT_VALUE_1]
2400.000, 147, 143, 252, 250,  -21,  -35,  -11,  -14
2401.000, 118, 119, 254, 254,  -24,  -37,    6,    8
2402.000,  90,  96, 249, 252,  -15,  -27,   20,   27
2403.000,  63,  73, 255, 254,    0,   -8,   25,   38
2404.000,  36,  50, 252, 254,   16,   13,   20,   37
2405.000,  10,  28, 255, 253,   25,   31,    6,   25
2406.000, 239,   5, 249, 250,   23,   40,  -11,    5
2407.000, 212, 239, 255, 254,   12,   37,  -23,  -17
2408.000, 186, 217, 254, 252,   -4,   23,  -26,  -34
2409.000, 160, 194, 251, 251,  -19,    3,  -18,  -42
2410.000, 133, 173, 252, 253,  -26,  -19,   -3,  -38
2411.000, 108, 151, 252, 253,  -23,  -36,   13,  -23
2412.000,  81, 129, 253, 251,  -11,  -43,   25,   -1
2413.000,  54, 106, 252, 255,    7,  -37,   26,   22
2414.000,  27,  84, 254, 251,   22,  -21,   17,   38
2415.000,   0,  62, 254, 253,   28,    2,    0,   44
2416.000, 229,  42, 252, 253,   22,   23,  -17,   38
2417.000, 203,  17, 251, 254,    7,   41,  -27,   18
2418.000, 176, 252, 251, 249,  -11,   45,  -26,   -4
2419.000, 149, 228, 254, 254,  -25,   35,  -14,  -29
2420.000, 123, 207, 252, 255,  -28,   16,    4,  -43
2421.000,  94, 183, 254, 250,  -19,  -10,   21,  -45
2422.000,  68, 163, 253, 253,   -3,  -31,   29,  -35
2423.000,  43, 142, 253, 254,   14,  -44,   25,  -16
2424.000,  16, 119, 252, 253,   27,  -46,   11,   10
2425.000, 246,  97, 251, 250,   28,  -34,   -7,   33
2426.000, 219,  75, 253, 255,   18,  -13,  -23,   46
2427.000, 192,  53, 251, 253,    0,   12,  -29,   46
2428.000, 165,  32, 254, 254,  -18,   34,  -23,   34
2429.000, 139,  10, 254, 251,  -29,   47,   -7,   12
2430.000, 112, 244, 254, 252,  -27,   46,   12,  -14
2431.000,  86, 223, 250, 254,  -15,   33,   25,  -35
2432.000,  58, 202, 254, 252,    4,   11,   29,  -47
2433.000,  31, 178, 251, 250,   21,  -16,   20,  -45
2434.000,   6, 157, 253, 252,   29,  -36,    4,  -32
2435.000, 237, 137, 253, 252,   26,  -47,  -14,  -11
2436.000, 209, 114, 254, 250,   12,  -45,  -27,   16
2437.000, 182,  93, 254, 250,   -7,  -31,  -29,   37
2438.000, 156,  72, 255, 251,  -23,   -9,  -19,   47
2439.000, 129,  50, 252, 253,  -30,   16,   -1,   46
2440.000, 102,  29, 251, 252,  -24,   37,   17,   31
2441.000,  77,   8, 251, 253,   -9,   47,   28,    9
2442.000,  49, 240, 255, 252,   10,   44,   27,  -19
2443.000,  24, 220, 250, 254,   24,   29,   16,  -37
2444.000, 255, 199, 253, 251,   28,    8,    0,  -46
2445.000, 227, 175, 253, 253,   21,  -18,  -19,  -42
2446.000, 201, 155, 253, 251,    6,  -36,  -27,  -28
2447.000, 175, 133, 252, 255,  -11,  -45,  -26,   -6
2448.000, 149, 111, 254, 253,  -24,  -42,  -14,   18
2449.000, 124,  90, 249, 253,  -28,  -27,    3,   36
2450.000,  98,  68, 253, 252,  -20,   -5,   19,   45
2451.000,  72,  48, 253, 254,   -5,   18,   27,   41
2452.000,  46,  26, 251, 254,   12,   36,   25,   26
2453.000,  20,   5, 253, 254,   24,   44,   12,    5
2454.000, 250, 239, 250, 253,   27,   41,   -4,  -17
2455.000, 224, 219, 251, 254,   19,   27,  -19,  -35
2456.000, 198, 197, 252, 252,    4,    6,  -26,  -43
2457.000, 171, 175, 253, 249,  -13,  -18,  -23,  -39
2458.000, 146, 154, 254, 253,  -23,  -34,  -11,  -26
2459.000, 122, 134, 253, 254,  -25,  -42,    4,   -6
2460.000,  95, 112, 254, 254,  -18,  -39,   18,   16
2461.000,  70,  90, 255, 255,   -4,  -25,   25,   33
2462.000,  44,  69, 254, 253,   12,   -5,   22,   41
2463.000,  19,  48, 253, 252,   23,   16,   11,   38
2464.000, 249,  26, 254, 254,   25,   33,   -4,   24
2465.000, 223,   5, 251, 253,   17,   40,  -18,    5
2466.000, 198, 240, 251, 250,    4,   37,  -24,  -15
2467.000, 172, 219, 254, 254,  -11,   24,  -22,  -32
2468.000, 146, 197, 253, 252,  -22,    5,  -10,  -39
2469.000, 119, 175, 252, 254,  -23,  -16,    5,  -36
2470.000,  96, 156, 252, 252,  -17,  -30,   17,  -24
2471.000,  71, 134, 252, 251,   -4,  -38,   23,   -6
2472.000,  45, 113, 251, 252,   11,  -35,   21,   14
2473.000,  20,  92, 253, 252,   20,  -24,   11,   30
2474.000, 251,  71, 249, 253,   23,   -6,   -3,   37
2475.000, 227,  50, 252, 252,   17,   13,  -15,   35
2476.000, 201,  29, 253, 249,    5,   28,  -22,   24
2477.000, 176,   8, 253, 253,   -9,   36,  -21,    7
2478.000, 150, 243, 253, 252,  -19,   35,  -11,  -11
2479.000, 124, 221, 250, 252,  -22,   24,    2,  -27

[ANTENNA_MEASUREMENT_VALUE_2]
2400.000, 110, 203, 254, 254,  -31,    7,   15,  -26
2401.000,  82, 179, 252, 253,  -14,   -8,   31,  -26
2402.000,  55, 157, 250, 253,    7,  -21,   34,  -18
2403.000,  28, 134, 254, 250,   26,  -27,   22,   -4
2404.000,   4, 113, 251, 251,   34,  -25,    3,   10
2405.000, 234,  92, 252, 253,   29,  -17,  -18,   21
2406.000, 207,  69, 255, 253,   13,   -4,  -33,   27
2407.000, 181,  48, 255, 251,   -9,   10,  -34,   25
2408.000, 156,  27, 255, 252,  -27,   22,  -22,   17
2409.000, 130,   6, 252, 254,  -35,   27,   -2,    4
2410.000, 106, 241, 253, 254,  -30,   25,   18,  -10
2411.000,  81, 220, 253, 253,  -15,   17,   32,  -21
2412.000,  55, 199, 254, 252,    7,    5,   35,  -27
2413.000,  30, 177, 254, 252,   26,  -10,   24,  -26
2414.000,   4, 156, 254, 253,   36,  -21,    4,  -17
2415.000, 235, 134, 255, 252,   31,  -27,  -18,   -4
2416.000, 208, 111, 253, 254,   14,  -25,  -33,   11
2417.000, 183,  91, 254, 253,   -8,  -17,  -35,   22
2418.000, 156,  70, 253, 253,  -28,   -4,  -23,   28
2419.000, 132,  49, 250, 254,  -36,   10,   -3,   26
2420.000, 106,  28, 252, 252,  -31,   22,   19,   17
2421.000,  79,   5, 252, 254,  -13,   27,   34,    3
2422.000,  54, 240, 253, 253,    9,   25,   35,  -11
2423.000,  29, 219, 254, 253,   28,   17,   24,  -22
2424.000,   4, 198, 252, 252,   36,    4,    3,  -27
2425.000, 236, 176, 253, 252,   32,  -11,  -18,  -26
2426.000, 210, 156, 254, 252,   15,  -22,  -33,  -17
2427.000, 184, 134, 250, 253,   -7,  -27,  -36,   -4
2428.000, 159, 113, 252, 251,  -27,  -26,  -25,   10
2429.000, 133,  92, 255, 253,  -37,  -17,   -4,   22
2430.000, 108,  71, 254, 254,  -32,   -4,   17,   28
2431.000,  82,  50, 252, 252,  -16,    9,   33,   26
2432.000,  58,  29, 254, 251,    6,   21,   37,   18
2433.000,  30,   6, 249, 253,   27,   28,   25,    4
2434.000,   7, 242, 252, 253,   37,   26,    6,  -10
2435.000, 238, 223, 253, 252,   33,   19,  -16,  -20
2436.000, 212, 200, 251, 254,   17,    5,  -33,  -27
2437.000, 187, 179, 254, 253,   -5,   -9,  -37,  -26
2438.000, 162, 159, 251, 253,  -25,  -20,  -27,  -19
2439.000, 136, 138, 250, 252,  -36,  -27,   -7,   -7
2440.000, 111, 117, 255, 250,  -34,  -27,   15,    7
2441.000,  86,  96, 252, 252,  -19,  -20,   31,   20
2442.000,  60,  78, 249, 251,    4,   -9,   37,   26
2443.000,  36,  55, 254, 253,   24,    6,   28,   27
2444.000,   9,  32, 254, 252,   36,   19,    8,   19
2445.000, 240,  12, 255, 253,   34,   26,  -14,    8
2446.000, 216, 248, 251, 251,   20,   27,  -30,   -6
2447.000, 191, 227, 255, 252,   -1,   21,  -36,  -18
2448.000, 166, 206, 255, 251,  -21,    9,  -29,  -26
2449.000, 140, 185, 252, 253,  -35,   -4,  -11,  -27
2450.000, 115, 165, 251, 253,  -34,  -17,   11,  -21
2451.000,  91, 144, 253, 252,  -22,  -25,   28,  -10
2452.000,  67, 123, 253, 251,   -2,  -27,   35,    3
2453.000,  42, 103, 252, 252,   18,  -22,   30,   15
2454.000,  17,  83, 253, 251,   32,  -12,   14,   24
2455.000, 248,  62, 251, 253,   34,    2,   -7,   27
2456.000, 224,  42, 254, 252,   25,   14,  -25,   23
2457.000, 198,  19, 255, 252,    5,   24,  -34,   12
2458.000, 174, 255, 254, 252,  -15,   27,  -31,   -1
2459.000, 150, 236, 254, 254,  -29,   23,  -18,  -12
2460.000, 125, 215, 251, 253,  -34,   14,    3,  -22
2461.000, 100, 195, 254, 253,  -26,    2,   21,  -26
2462.000,  76, 173, 254, 252,  -10,  -11,   32,  -23
2463.000,  52, 153, 254, 253,   10,  -21,   32,  -15
2464.000,  27, 133, 253, 252,   26,  -25,   20,   -3
2465.000,   4, 113, 249, 253,   33,  -24,    3,    9
2466.000, 235,  93, 251, 250,   29,  -16,  -17,   20
2467.000, 211,  71, 254, 254,   15,   -4,  -30,   25
2468.000, 189,  52, 253, 252,   -3,    7,  -33,   24
2469.000, 161,  29, 254, 255,  -23,   19,  -24,   16
2470.000, 136,   9, 252, 254,  -32,   25,   -6,    6
2471.000, 114, 246, 254, 254,  -31,   25,   11,   -6
2472.000,  89, 226, 252, 252,  -19,   19,   26,  -17
2473.000,  65, 206, 253, 254,   -1,    8,   32,  -24
2474.000,  41, 186, 252, 255,   17,   -4,   27,  -25
2475.000,  17, 165, 250, 252,   29,  -15,   13,  -20
2476.000, 249, 145, 253, 253,   31,  -23,   -6,  -10
2477.000, 225, 124, 252, 253,   23,  -25,  -22,    3
2478.000, 200, 105, 252, 253,    6,  -21,  -31,   13
2479.000, 176,  84, 251, 252,  -12,  -11,  -29,   22

[ANTENNA_MEASUREMENT_VALUE_3]
2400.000, 251, 251, 253, 248,   14,   11,   -2,   -2
2401.000, 224, 229, 253, 250,   10,    9,  -11,   -7
2402.000, 198, 205, 251, 248,    2,    4,  -15,  -11
2403.000, 174, 185, 252, 249,   -7,   -2,  -14,  -12
2404.000, 149, 163, 252, 253,  -14,   -8,   -8,   -9
2405.000, 124, 143, 252, 252,  -16,  -12,    2,   -4
2406.000, 101, 121, 252, 254,  -13,  -13,   10,    2
2407.000,  76, 100, 254, 253,   -5,  -10,   16,    8
2408.000,  51,  80, 252, 251,    5,   -5,   17,   13
2409.000,  28,  60, 253, 251,   14,    1,   11,   14
2410.000,   5,  39, 253, 252,   18,    8,    2,   12
2411.000, 237,  21, 254, 251,   17,   13,   -8,    7
2412.000, 212, 255, 255, 255,    9,   15,  -17,    0
2413.000, 189, 235, 252, 254,   -2,   13,  -19,   -7
2414.000, 163, 214, 253, 254,  -13,    8,  -15,  -13
2415.000, 139, 194, 251, 255,  -20,    1,   -5,  -16
2416.000, 115, 176, 254, 251,  -19,   -6,    7,  -15
2417.000,  88, 153, 253, 251,  -12,  -13,   17,   -9
2418.000,  63, 131, 255, 252,    0,  -16,   21,   -1
2419.000,  40, 112, 253, 252,   12,  -16,   18,    6
2420.000,  16,  92, 255, 253,   20,  -11,    8,   13
2421.000, 245,  70, 253, 253,   22,   -2,   -6,   17
2422.000, 222,  50, 253, 254,   15,    6,  -17,   17
2423.000, 196,  32, 252, 252,    2,   13,  -23,   13
2424.000, 173,  11, 252, 252,  -11,   18,  -21,    5
2425.000, 148, 247, 252, 253,  -21,   18,  -11,   -4
2426.000, 124, 227, 253, 253,  -24,   15,    3,  -12
2427.000,  99, 208, 252, 252,  -19,    7,   16,  -18
2428.000,  75, 188, 253, 253,   -7,   -2,   24,  -19
2429.000,  50, 168, 254, 253,    8,  -11,   24,  -16
2430.000,  26, 148, 254, 254,   21,  -18,   15,   -9
2431.000,   1, 127, 253, 254,   26,  -20,    1,    0
2432.000, 233, 107, 252, 251,   22,  -18,  -14,   10
2433.000, 206,  86, 251, 250,    9,  -11,  -25,   18
2434.000, 183,  67, 251, 253,   -6,   -2,  -26,   21
2435.000, 160,  49, 253, 250,  -19,    8,  -19,   20
2436.000, 135,  29, 253, 251,  -27,   16,   -4,   14
2437.000, 110,   9, 252, 253,  -25,   21,   12,    5
2438.000,  86, 246, 254, 252,  -14,   21,   24,   -5
2439.000,  62, 226, 253, 254,    1,   16,   28,  -15
2440.000,  38, 206, 253, 251,   17,    8,   23,  -21
2441.000,  13, 186, 253, 253,   27,   -3,    9,  -22
2442.000, 245, 166, 253, 254,   28,  -14,   -8,  -18
2443.000, 220, 147, 252, 253,   18,  -21,  -23,  -10
2444.000, 195, 127, 253, 255,    2,  -23,  -29,    1
2445.000, 171, 107, 253, 252,  -15,  -20,  -25,   11
2446.000, 147,  88, 253, 252,  -27,  -13,  -13,   19
2447.000, 123,  70, 255, 252,  -30,   -3,    4,   23
2448.000,  99,  50, 251, 252,  -23,    8,   20,   23
2449.000,  75,  32, 252, 249,   -8,   17,   29,   17
2450.000,  51,  11, 248, 253,   10,   23,   29,    7
2451.000,  26, 248, 255, 253,   25,   24,   18,   -5
2452.000,   2, 229, 253, 251,   31,   19,    2,  -15
2453.000, 234, 210, 253, 250,   27,   10,  -16,  -22
2454.000, 210, 191, 253, 254,   13,   -1,  -28,  -25
2455.000, 185, 171, 253, 251,   -5,  -12,  -31,  -22
2456.000, 161, 153, 253, 252,  -21,  -20,  -23,  -14
2457.000, 136, 133, 253, 253,  -31,  -25,   -6,   -3
2458.000, 113, 114, 253, 252,  -29,  -23,   11,    8
2459.000,  90,  96, 254, 252,  -19,  -17,   25,   18
2460.000,  65,  76, 251, 252,   -1,   -7,   31,   24
2461.000,  42,  57, 252, 252,   16,    4,   26,   24
2462.000,  18,  38, 253, 253,   28,   15,   13,   20
2463.000, 250,  19, 251, 253,   31,   22,   -5,   11
2464.000, 226, 255, 254, 253,   23,   25,  -21,    0
2465.000, 202, 236, 250, 253,    7,   22,  -30,  -12
2466.000, 178, 218, 254, 254,  -11,   15,  -29,  -20
2467.000, 154, 199, 251, 250,  -25,    4,  -19,  -25
2468.000, 129, 179, 253, 249,  -31,   -8,    0,  -24
2469.000, 105, 160, 252, 252,  -26,  -18,   17,  -17
2470.000,  81, 141, 252, 252,  -12,  -24,   28,   -8
2471.000,  60, 124, 252, 253,    3,  -25,   31,    2
2472.000,  36, 105, 252, 255,   20,  -21,   24,   13
2473.000,  12,  86, 253, 253,   30,  -13,    9,   21
2474.000, 244,  66, 253, 252,   30,   -1,   -9,   25
