Freq, i_avg, r_avg, i_qf_avg, r_qf_avg, i_i_avg, r_i_avg, i_q_avg, r_q_avg
[ANTENNA_MEASUREMENT_VALUE_0]
2400.000, 225, 192, 253, 251,   16,    0,  -15,  -24
2401.000, 222, 196, 252, 251,   15,    2,  -16,  -24
2402.000, 218, 200, 252, 254,   13,    4,  -18,  -24
2403.000, 214, 203, 253, 254,   12,    6,  -19,  -24
2404.000, 212, 207, 252, 252,   10,    9,  -20,  -23
2405.000, 208, 210, 252, 252,    8,   10,  -21,  -23
2406.000, 205, 214, 253, 252,    7,   13,  -21,  -21
2407.000, 203, 218, 251, 254,    6,   15,  -21,  -20
2408.000, 201, 222, 253, 253,    5,   17,  -21,  -18
2409.000, 200, 226, 253, 254,    4,   18,  -22,  -17
2410.000, 197, 231, 254, 253,    3,   20,  -22,  -14
2411.000, 196, 234, 253, 255,    2,   21,  -23,  -13
2412.000, 193, 238, 254, 251,    1,   23,  -23,  -11
2413.000, 190, 242, 253, 251,   -1,   24,  -23,   -9
2414.000, 187, 246, 252, 254,   -3,   26,  -23,   -6
2415.000, 184, 250, 249, 254,   -4,   26,  -22,   -4
2416.000, 181, 253, 253, 252,   -6,   26,  -22,   -2
2417.000, 178,   3, 254, 253,   -7,   26,  -21,    2
2418.000, 174,   9, 253, 254,   -9,   26,  -20,    5
2419.000, 174,  10, 254, 253,  -10,   25,  -20,    6
2420.000, 169,  12, 249, 253,  -12,   25,  -18,    8
2421.000, 168,  17, 253, 252,  -12,   23,  -18,   10
2422.000, 167,  22, 253, 252,  -12,   21,  -17,   13
2423.000, 166,  26, 255, 253,  -13,   20,  -17,   14
2424.000, 164,  29, 253, 254,  -14,   19,  -16,   16
2425.000, 161,  33, 252, 254,  -14,   17,  -15,   18
2426.000, 159,  37, 252, 253,  -15,   15,  -14,   19
2427.000, 158,  42, 251, 252,  -15,   13,  -14,   21
2428.000, 156,  45, 254, 254,  -16,   11,  -13,   22
2429.000, 154,  48, 253, 253,  -17,    9,  -12,   22
2430.000, 152,  52, 252, 251,  -17,    7,  -11,   23
2431.000, 151,  56, 252, 254,  -17,    5,  -11,   23
2432.000, 148,  57, 253, 253,  -18,    4,   -9,   23
2433.000, 147,  62, 252, 252,  -18,    1,   -9,   24
2434.000, 146,  67, 255, 253,  -18,   -2,   -9,   23
2435.000, 145,  70, 252, 253,  -19,   -3,   -8,   23
2436.000, 142,  73, 253, 254,  -19,   -5,   -7,   23
2437.000, 141,  78, 253, 252,  -19,   -8,   -6,   22
2438.000, 140,  82, 253, 254,  -19,  -10,   -6,   21
2439.000, 139,  86, 254, 252,  -19,  -12,   -5,   20
2440.000, 138,  90, 254, 252,  -20,  -14,   -5,   19
2441.000, 136,  93, 250, 255,  -20,  -15,   -4,   18
2442.000, 135,  98, 253, 253,  -21,  -17,   -3,   16
2443.000, 132,  99, 253, 253,  -21,  -18,   -2,   15
2444.000, 127, 101, 253, 249,  -21,  -19,    0,   15
2445.000, 129, 107, 252, 252,  -21,  -21,    0,   12
2446.000, 129, 113, 252, 253,  -21,  -23,    0,    9
2447.000, 127, 117, 254, 252,  -21,  -23,    1,    6
2448.000, 126, 120, 252, 254,  -21,  -24,    1,    5
2449.000, 124, 124, 252, 252,  -22,  -24,    2,    2
2450.000, 123, 127, 251, 250,  -22,  -24,    3,    0
2451.000, 122, 132, 253, 253,  -22,  -25,    3,   -2
2452.000, 120, 136, 253, 253,  -23,  -25,    4,   -5
2453.000, 118, 139, 252, 251,  -23,  -25,    6,   -7
2454.000, 116, 144, 252, 255,  -23,  -24,    7,  -10
2455.000, 114, 148, 253, 251,  -23,  -23,    8,  -13
2456.000, 110, 151, 253, 253,  -22,  -23,   11,  -14
2457.000, 109, 157, 253, 252,  -22,  -20,   11,  -18
2458.000, 108, 162, 252, 255,  -22,  -18,   12,  -20
2459.000, 107, 168, 253, 253,  -22,  -15,   12,  -23
2460.000, 105, 172, 254, 253,  -21,  -13,   13,  -25
2461.000, 102, 177, 252, 255,  -21,  -10,   15,  -26
2462.000, 101, 182, 252, 251,  -20,   -7,   16,  -27
2463.000, 100, 187, 253, 250,  -19,   -4,   16,  -28
2464.000,  97, 192, 254, 251,  -19,    0,   17,  -28
2465.000,  96, 196, 253, 254,  -18,    3,   18,  -28
2466.000,  95, 201, 255, 253,  -18,    6,   19,  -28
2467.000,  92, 206, 251, 252,  -17,   10,   21,  -27
2468.000,  89, 210, 253, 255,  -16,   13,   22,  -26
2469.000,  86, 215, 253, 251,  -14,   16,   23,  -25
2470.000,  84, 220, 249, 253,  -13,   19,   24,  -23
2471.000,  82, 229, 252, 252,  -12,   23,   24,  -18
2472.000,  79, 234, 253, 254,  -10,   25,   24,  -15
2473.000,  79, 240, 252, 253,   -9,   27,   24,  -11
2474.000,  77, 246, 252, 253,   -8,   27,   24,   -7
2475.000,  76, 250, 254, 252,   -7,   27,   23,   -4
2476.000,  75,   0, 254, 252,   -6,   27,   23,    0
2477.000,  73,   5, 250, 254,   -5,   26,   23,    3
2478.000,  71,  10, 253, 250,   -4,   25,   23,    6
2479.000,  69,  15, 253, 253,   -3,   24,   23,    9

[ANTENNA_MEASUREMENT_VALUE_1]
2400.000,   0,  22, 253, 255,   55,   37,    0,   23
2401.000, 252,  26, 252, 253,   55,   37,   -6,   26
2402.000, 249,  31, 250, 252,   55,   34,   -9,   31
2403.000, 248,  35, 252, 254,   54,   30,  -11,   35
2404.000, 247,  39, 255, 253,   55,   27,  -12,   37
2405.000, 245,  43, 250, 253,   56,   23,  -16,   40
2406.000, 242,  46, 252, 255,   57,   20,  -20,   43
2407.000, 239,  49, 248, 253,   57,   17,  -25,   45
2408.000, 238,  54, 248, 253,   56,   12,  -27,   49
2409.000, 236,  60, 254, 255,   55,    5,  -30,   51
2410.000, 236,  66, 254, 254,   56,   -3,  -31,   51
2411.000, 235,  72, 253, 252,   57,  -10,  -33,   51
2412.000, 231,  76, 253, 251,   55,  -15,  -39,   51
2413.000, 229,  80, 251, 253,   54,  -21,  -43,   51
2414.000, 226,  86, 249, 253,   51,  -28,  -47,   49
2415.000, 223,  91, 251, 254,   48,  -35,  -51,   45
2416.000, 219,  99, 252, 253,   43,  -43,  -54,   38
2417.000, 218, 102, 253, 254,   40,  -47,  -55,   34
2418.000, 213, 107, 251, 252,   34,  -50,  -58,   28
2419.000, 213, 113, 254, 255,   32,  -53,  -58,   20
2420.000, 209, 116, 254, 255,   27,  -54,  -60,   16
2421.000, 208, 122, 254, 254,   26,  -54,  -60,    8
2422.000, 208, 127, 252, 253,   25,  -55,  -61,    0
2423.000, 207, 133, 254, 252,   24,  -54,  -62,   -6
2424.000, 205, 138, 251, 254,   21,  -53,  -63,  -14
2425.000, 203, 143, 252, 252,   18,  -51,  -65,  -19
2426.000, 202, 148, 254, 253,   15,  -49,  -66,  -26
2427.000, 199, 153, 252, 255,   12,  -46,  -66,  -32
2428.000, 196, 158, 248, 253,    7,  -41,  -66,  -38
2429.000, 194, 164, 255, 254,    3,  -36,  -66,  -43
2430.000, 191, 169, 249, 251,   -1,  -29,  -65,  -47
2431.000, 191, 175, 254, 252,   -2,  -23,  -64,  -50
2432.000, 187, 179, 252, 254,   -8,  -17,  -63,  -51
2433.000, 186, 184, 254, 255,   -9,  -10,  -62,  -52
2434.000, 185, 191, 253, 255,  -11,   -1,  -60,  -53
2435.000, 183, 196, 250, 251,  -13,    6,  -58,  -52
2436.000, 182, 202, 252, 254,  -14,   13,  -57,  -50
2437.000, 181, 208, 250, 250,  -15,   19,  -55,  -46
2438.000, 180, 213, 252, 255,  -16,   24,  -53,  -42
2439.000, 179, 218, 253, 255,  -16,   28,  -52,  -38
2440.000, 179, 222, 248, 252,  -16,   31,  -51,  -34
2441.000, 178, 227, 253, 253,  -18,   34,  -50,  -30
2442.000, 178, 230, 252, 254,  -18,   35,  -50,  -27
2443.000, 177, 235, 253, 254,  -20,   38,  -50,  -22
2444.000, 172, 240, 250, 252,  -25,   41,  -48,  -17
2445.000, 174, 244, 252, 250,  -23,   43,  -48,  -13
2446.000, 174, 250, 254, 253,  -22,   44,  -48,   -6
2447.000, 172, 255, 251, 255,  -24,   44,  -46,   -1
2448.000, 172,   5, 254, 254,  -24,   43,  -45,    5
2449.000, 172,  11, 253, 253,  -24,   41,  -44,   11
2450.000, 171,  16, 253, 254,  -24,   40,  -43,   16
2451.000, 170,  20, 250, 253,  -25,   36,  -42,   20
2452.000, 170,  26, 252, 252,  -25,   33,  -42,   24
2453.000, 169,  29, 250, 252,  -27,   31,  -42,   27
2454.000, 169,  34, 252, 254,  -27,   27,  -42,   30
2455.000, 169,  38, 254, 252,  -27,   24,  -42,   33
2456.000, 167,  43, 255, 252,  -29,   20,  -41,   36
2457.000, 164,  47, 253, 253,  -32,   17,  -39,   38
2458.000, 164,  54, 253, 254,  -32,   11,  -39,   40
2459.000, 164,  60, 249, 255,  -32,    4,  -38,   41
2460.000, 161,  65, 251, 254,  -34,   -1,  -36,   42
2461.000, 160,  70, 253, 253,  -34,   -6,  -35,   41
2462.000, 159,  77, 253, 253,  -35,  -12,  -34,   39
2463.000, 159,  82, 252, 251,  -35,  -17,  -33,   37
2464.000, 158,  87, 254, 253,  -36,  -22,  -32,   34
2465.000, 156,  93, 251, 252,  -36,  -26,  -30,   30
2466.000, 155,  99, 252, 251,  -36,  -30,  -29,   26
2467.000, 155, 105, 252, 253,  -35,  -33,  -28,   21
2468.000, 150, 107, 254, 252,  -38,  -33,  -23,   19
2469.000, 153, 115, 251, 255,  -36,  -35,  -25,   12
2470.000, 155, 122, 252, 252,  -34,  -36,  -26,    5
2471.000, 154, 127, 253, 254,  -34,  -36,  -25,    0
2472.000, 153, 134, 253, 253,  -34,  -35,  -24,   -5
2473.000, 152, 139, 254, 252,  -34,  -34,  -22,   -9
2474.000, 151, 145, 253, 254,  -33,  -31,  -21,  -14
2475.000, 150, 152, 254, 254,  -32,  -28,  -20,  -18
2476.000, 151, 158, 252, 252,  -30,  -24,  -19,  -22
2477.000, 153, 164, 253, 253,  -29,  -20,  -20,  -24
2478.000, 153, 168, 252, 253,  -28,  -16,  -20,  -24
2479.000, 154, 173, 252, 254,  -28,  -13,  -21,  -25

[ANTENNA_MEASUREMENT_VALUE_2]
2400.000, 199, 115, 255, 255,    4,  -24,  -24,    8
2401.000, 196, 118, 253, 253,    2,  -25,  -25,    6
2402.000, 194, 123, 252, 253,    1,  -26,  -25,    3
2403.000, 193, 127, 253, 253,    0,  -26,  -25,    0
2404.000, 191, 133, 250, 254,   -1,  -26,  -25,   -3
2405.000, 191, 138, 253, 255,   -1,  -25,  -26,   -6
2406.000, 188, 144, 253, 251,   -2,  -24,  -26,  -10
2407.000, 188, 149, 252, 252,   -3,  -23,  -26,  -13
2408.000, 186, 155, 253, 252,   -4,  -21,  -27,  -17
2409.000, 185, 162, 252, 251,   -5,  -18,  -26,  -20
2410.000, 184, 169, 254, 252,   -5,  -15,  -26,  -23
2411.000, 186, 176, 254, 252,   -4,  -11,  -26,  -25
2412.000, 184, 181, 253, 252,   -5,   -7,  -26,  -26
2413.000, 183, 187, 251, 252,   -6,   -3,  -26,  -27
2414.000, 182, 191, 253, 250,   -6,    0,  -26,  -27
2415.000, 181, 197, 254, 252,   -7,    3,  -25,  -27
2416.000, 182, 203, 251, 252,   -6,    7,  -25,  -26
2417.000, 179, 209, 253, 252,   -8,   10,  -25,  -24
2418.000, 180, 214, 255, 249,   -7,   13,  -25,  -23
2419.000, 178, 218, 253, 254,   -9,   16,  -25,  -21
2420.000, 175, 222, 253, 253,  -11,   18,  -25,  -20
2421.000, 175, 229, 253, 253,  -11,   21,  -24,  -17
2422.000, 174, 236, 254, 255,  -11,   24,  -24,  -13
2423.000, 174, 242, 254, 253,  -12,   25,  -24,   -9
2424.000, 173, 248, 252, 255,  -12,   26,  -23,   -5
2425.000, 172, 254, 251, 254,  -12,   26,  -23,   -1
2426.000, 171,   4, 253, 252,  -12,   26,  -22,    2
2427.000, 171,  10, 252, 253,  -12,   25,  -22,    6
2428.000, 171,  16, 252, 253,  -12,   23,  -22,   10
2429.000, 171,  22, 255, 253,  -12,   21,  -21,   13
2430.000, 171,  26, 253, 252,  -12,   20,  -21,   14
2431.000, 170,  31, 253, 252,  -13,   18,  -21,   16
2432.000, 168,  34, 254, 252,  -14,   16,  -20,   18
2433.000, 168,  40, 252, 252,  -14,   14,  -20,   20
2434.000, 169,  47, 251, 252,  -13,   10,  -21,   22
2435.000, 167,  53, 253, 252,  -14,    7,  -20,   23
2436.000, 167,  59, 254, 253,  -14,    3,  -20,   24
2437.000, 166,  65, 252, 253,  -14,   -1,  -19,   24
2438.000, 167,  71, 253, 255,  -14,   -4,  -19,   23
2439.000, 166,  76, 252, 253,  -13,   -6,  -18,   22
2440.000, 166,  81, 251, 255,  -13,   -9,  -18,   21
2441.000, 166,  87, 253, 251,  -13,  -12,  -18,   19
2442.000, 168,  90, 254, 255,  -12,  -13,  -18,   18
2443.000, 166,  97, 252, 252,  -12,  -16,  -17,   15
2444.000, 167, 101, 252, 254,  -12,  -17,  -17,   13
2445.000, 167, 106, 253, 253,  -12,  -18,  -17,   11
2446.000, 169, 112, 252, 253,  -11,  -19,  -17,    8
2447.000, 171, 118, 252, 254,  -10,  -19,  -17,    5
2448.000, 172, 122, 253, 254,  -10,  -20,  -18,    3
2449.000, 174, 126, 253, 254,   -9,  -20,  -19,    1
2450.000, 174, 130, 254, 253,   -9,  -20,  -20,   -1
2451.000, 174, 135, 252, 251,  -10,  -20,  -20,   -4
2452.000, 174, 141, 254, 253,  -10,  -20,  -20,   -6
2453.000, 174, 146, 253, 253,  -10,  -20,  -20,  -10
2454.000, 173, 152, 253, 253,  -10,  -19,  -21,  -12
