Freq, i_avg, r_avg, i_qf_avg, r_qf_avg, i_i_avg, r_i_avg, i_q_avg, r_q_avg
[ANTENNA_MEASUREMENT_VALUE_0]
2400.000, 151,  22, 253, 251,  -17,   29,  -11,   17
2401.000,  73, 208, 253, 254,   -4,   13,   21,  -32
2402.000, 248, 134, 253, 253,   22,  -34,   -4,   -5
2403.000, 166,  60, 254, 251,  -14,    3,  -19,   35
2404.000,  85, 243, 253, 252,  -11,   36,   21,  -12
2405.000,   3, 170, 252, 251,   24,  -21,    2,  -33
2406.000, 176,  97, 250, 252,   -9,  -29,  -23,   28
2407.000,  95,  23, 254, 254,  -17,   35,   19,   22
2408.000,  13, 206, 253, 252,   25,   15,    8,  -40
2409.000, 186, 133, 252, 249,   -4,  -44,  -26,   -6
2410.000, 105,  62, 253, 251,  -23,    3,   15,   45
2411.000,  24, 247, 254, 254,   23,   45,   15,  -10
2412.000, 197, 174, 252, 254,    3,  -20,  -28,  -42
2413.000, 114, 101, 252, 254,  -26,  -38,    9,   29
2414.000,  33,  29, 252, 253,   19,   37,   20,   31
2415.000, 207, 212, 254, 252,   10,   23,  -26,  -43
2416.000, 125, 138, 252, 252,  -28,  -47,    2,  -12
2417.000,  42,  65, 255, 252,   15,   -2,   25,   49
2418.000, 217, 246, 251, 255,   17,   48,  -24,  -12
2419.000, 133, 175, 253, 255,  -29,  -21,   -4,  -46
2420.000,  49, 100, 254, 254,   11,  -40,   28,   32
2421.000, 223,  28, 254, 253,   21,   39,  -22,   33
2422.000, 141, 213, 253, 253,  -29,   26,   -9,  -46
2423.000,  59, 143, 253, 252,    4,  -50,   29,  -19
2424.000, 233,  70, 252, 250,   24,   -8,  -16,   53
2425.000, 150, 253, 253, 251,  -24,   52,  -15,   -4
2426.000,  69, 181, 253, 251,   -3,  -13,   28,  -49
2427.000, 244, 108, 251, 255,   27,  -44,   -8,   24
2428.000, 161,  35, 253, 250,  -19,   32,  -20,   38
2429.000,  78, 218, 252, 249,   -9,   29,   26,  -40
2430.000, 252, 145, 252, 254,   27,  -45,   -3,  -20
2431.000, 170,  72, 253, 254,  -14,  -10,  -23,   48
2432.000,  85, 255, 254, 255,  -13,   49,   22,   -1
2433.000,   5, 183, 251, 255,   25,  -10,    3,  -46
2434.000, 181, 112, 252, 251,   -6,  -42,  -23,   17
2435.000, 102,  40, 254, 252,  -19,   24,   14,   36
2436.000,  21, 222, 254, 255,   21,   29,   11,  -32
2437.000, 194, 148, 253, 254,    1,  -37,  -23,  -20
2438.000, 113,  74, 251, 253,  -21,  -10,    8,   40
2439.000,  32,   1, 250, 250,   16,   41,   16,    1
2440.000, 205, 183, 252, 255,    7,   -8,  -21,  -39
2441.000, 123, 110, 254, 254,  -21,  -36,    3,   17
2442.000,  42,  40, 254, 252,   11,   22,   18,   33
2443.000, 216, 221, 252, 248,   11,   25,  -17,  -29
2444.000, 131, 146, 251, 252,  -20,  -34,   -1,  -16
2445.000,  52,  74, 253, 253,    6,   -9,   18,   35
2446.000, 228,   2, 254, 253,   14,   35,  -11,    1
2447.000, 148, 186, 253, 253,  -15,   -5,   -8,  -33
2448.000,  68, 111, 253, 254,   -1,  -29,   15,   13
2449.000, 246,  38, 254, 254,   14,   18,   -4,   23
2450.000, 168, 219, 250, 254,   -8,   17,  -12,  -21
2451.000,  92, 143, 252, 250,   -9,  -24,   11,   -9
2452.000,  13,  66, 252, 250,   14,   -1,    5,   24
2453.000, 190, 244, 252, 252,   -1,   23,  -15,   -7
2454.000, 111, 167, 251, 251,  -14,  -14,    6,  -20
2455.000,  32,  92, 249, 252,   12,  -17,   12,   20
2456.000, 206,  15, 255, 254,    6,   25,  -16,   10
2457.000, 126, 198, 248, 250,  -18,    4,    1,  -28
2458.000,  45, 124, 255, 249,    8,  -30,   17,    3
2459.000, 221,  52, 250, 254,   13,    9,  -15,   30
2460.000, 138, 235, 253, 253,  -19,   28,   -5,  -16
2461.000,  55, 162, 250, 253,    4,  -23,   20,  -25
2462.000, 230,  91, 251, 249,   16,  -21,  -12,   27
2463.000, 148,  20, 253, 251,  -16,   31,   -9,   16
2464.000,  70, 203, 253, 252,   -3,    9,   17,  -32
2465.000, 248, 129, 251, 252,   17,  -31,   -3,   -1
2466.000, 170,  54, 251, 253,  -10,    7,  -16,   28
2467.000,  90, 233, 250, 253,  -12,   25,   16,  -16
2468.000,   9, 156, 250, 255,   21,  -24,    4,  -20
2469.000, 182,  82, 252, 253,   -5,  -14,  -21,   30
2470.000, 101,   9, 252, 255,  -18,   34,   14,    7
2471.000,  19, 193, 251, 254,   21,    1,   11,  -37
2472.000, 194, 122, 254, 254,    1,  -38,  -24,    6
2473.000, 112,  50, 252, 251,  -22,   13,    9,   37
2474.000,  31, 233, 250, 254,   18,   33,   16,  -21
2475.000, 205, 161, 252, 253,    8,  -27,  -23,  -28
2476.000, 123,  89, 254, 253,  -24,  -23,    3,   32
2477.000,  44,  16, 253, 253,   11,   36,   20,   15
2478.000, 219, 200, 254, 252,   14,    7,  -19,  -38
2479.000, 139, 126, 254, 254,  -23,  -38,   -6,    2

[ANTENNA_MEASUREMENT_VALUE_1]
2400.000, 255,   8, 252, 254,   56,   49,   -1,    9
2401.000, 172, 188, 252, 252,  -25,   -4,  -48,  -48
2402.000,  90, 115, 253, 252,  -32,  -44,   43,   15
2403.000,   8,  41, 254, 253,   52,   25,   10,   38
2404.000, 184, 223, 254, 253,  -10,   31,  -50,  -33
2405.000, 102, 149, 250, 253,  -41,  -39,   30,  -22
2406.000,  22,  76, 252, 255,   43,  -13,   26,   41
2407.000, 196,   3, 255, 255,    5,   43,  -50,    3
2408.000, 115, 185, 254, 249,  -46,   -7,   15,  -42
2409.000,  36, 112, 251, 254,   30,  -39,   36,   16
2410.000, 212,  40, 253, 253,   22,   23,  -42,   34
2411.000, 133, 223, 254, 253,  -45,   28,   -5,  -29
2412.000,  52, 150, 252, 253,   13,  -34,   42,  -20
2413.000, 229,  76, 251, 253,   33,  -11,  -26,   37
2414.000, 150,   3, 253, 253,  -36,   37,  -22,    2
2415.000,  71, 182, 252, 255,   -7,   -9,   42,  -35
2416.000, 247, 109, 251, 252,   42,  -32,   -9,   16
2417.000, 168,  32, 254, 253,  -24,   26,  -37,   25
2418.000,  88, 214, 249, 255,  -25,   19,   39,  -31
2419.000,   7, 137, 254, 252,   46,  -37,    8,   -8
2420.000, 181,  61, 254, 252,  -13,    3,  -47,   39
2421.000, 101, 245, 254, 254,  -40,   39,   32,  -11
2422.000,  20, 171, 251, 253,   47,  -20,   25,  -36
2423.000, 196,  99, 251, 255,    6,  -33,  -54,   28
2424.000, 114,  26, 253, 254,  -52,   36,   18,   27
2425.000,  32, 210, 252, 252,   40,   19,   40,  -42
2426.000, 207, 138, 253, 251,   19,  -46,  -52,  -11
2427.000, 126,  65, 252, 251,  -54,   -1,    3,   48
2428.000,  46, 249, 254, 252,   23,   46,   48,   -8
2429.000, 222, 175, 254, 254,   36,  -19,  -41,  -42
2430.000, 141, 101, 252, 253,  -54,  -36,  -18,   28
2431.000,  60,  26, 253, 254,    6,   38,   59,   28
2432.000, 232, 208, 254, 251,   51,   18,  -34,  -45
2433.000, 151, 136, 254, 253,  -52,  -50,  -33,  -10
2434.000,  71,  66, 253, 253,  -10,   -2,   63,   52
2435.000, 246, 250, 254, 254,   62,   52,  -15,   -8
2436.000, 163, 177, 248, 253,  -41,  -19,  -49,  -51
2437.000,  82, 105, 253, 254,  -27,  -46,   57,   29
2438.000,   1,  33, 252, 251,   64,   37,    2,   40
2439.000, 175, 218, 252, 252,  -26,   32,  -59,  -43
2440.000,  92, 144, 250, 252,  -42,  -50,   50,  -21
2441.000,  10,  73, 253, 254,   62,  -12,   15,   54
2442.000, 183, 255, 250, 254,  -14,   55,  -61,   -1
2443.000, 100, 183, 255, 252,  -47,  -12,   39,  -53
2444.000,  21, 111, 252, 252,   53,  -49,   30,   21
2445.000, 194,  41, 253, 254,    3,   28,  -59,   44
2446.000, 114, 226, 250, 254,  -54,   38,   20,  -35
2447.000,  32, 154, 252, 254,   40,  -41,   40,  -30
2448.000, 207,  82, 254, 254,   19,  -21,  -49,   45
2449.000, 127,  10, 251, 249,  -51,   46,    2,   12
2450.000,  47, 193, 254, 254,   20,    1,   44,  -45
2451.000, 224, 120, 252, 253,   33,  -43,  -34,    9
2452.000, 145,  47, 253, 254,  -44,   17,  -19,   37
2453.000,  63, 227, 252, 254,    1,   31,   50,  -26
2454.000, 238, 153, 252, 248,   45,  -33,  -22,  -24
2455.000, 156,  80, 255, 253,  -38,  -16,  -32,   39
2456.000,  71,   7, 254, 251,   -9,   42,   48,    7
2457.000, 246, 191, 253, 252,   45,   -1,  -11,  -42
2458.000, 166, 121, 253, 252,  -25,  -40,  -34,    7
2459.000,  89,  51, 254, 250,  -22,   12,   32,   37
2460.000,  10, 234, 252, 252,   37,   31,   10,  -18
2461.000, 187, 159, 253, 254,   -5,  -24,  -38,  -23
2462.000, 107,  85, 255, 251,  -33,  -16,   19,   28
2463.000,  28,  12, 255, 254,   29,   31,   24,    9
2464.000, 205, 193, 255, 254,   11,    1,  -35,  -31
2465.000, 125, 120, 252, 252,  -36,  -31,    3,    6
2466.000,  45,  46, 254, 253,   16,   13,   32,   28
2467.000, 223, 229, 252, 250,   24,   24,  -26,  -19
2468.000, 140, 151, 253, 252,  -34,  -25,  -10,  -16
2469.000,  63,  79, 255, 254,    1,  -11,   37,   28
2470.000, 239,   8, 252, 253,   34,   30,  -16,    6
2471.000, 159, 189, 255, 253,  -27,   -2,  -26,  -31
2472.000,  77, 117, 254, 253,  -11,  -31,   34,    8
2473.000, 254,  46, 253, 251,   34,   14,   -2,   29
2474.000, 176, 229, 253, 249,  -13,   24,  -32,  -18
2475.000,  98, 155, 253, 252,  -25,  -23,   24,  -18
2476.000,  18,  80, 251, 254,   33,  -11,   16,   26
2477.000, 194,   6, 251, 253,    1,   29,  -37,    4
2478.000, 113, 188, 250, 255,  -36,   -3,   14,  -30
2479.000,  32, 115, 251, 255,   27,  -30,   27,   10

[ANTENNA_MEASUREMENT_VALUE_2]
2400.000, 104,  11, 254, 252,  -53,   50,   35,   13
2401.000,  22, 193, 252, 251,   54,    1,   32,  -53
2402.000, 198, 120, 250, 252,   10,  -51,  -63,   10
2403.000, 118,  47, 252, 253,  -65,   22,   15,   47
2404.000,  38, 228, 252, 252,   43,   40,   58,  -34
2405.000, 213, 153, 254, 255,   38,  -45,  -68,  -32
2406.000, 130,  79, 251, 255,  -84,  -21,   -5,   55
2407.000,  48,   8, 253, 254,   34,   63,   82,   12
2408.000, 221, 191, 252, 253,   60,    0,  -69,  -69
2409.000, 140, 122, 254, 254,  -88,  -72,  -26,   10
2410.000,  58,  53, 254, 255,   13,   19,   91,   71
2411.000, 234, 239, 254, 253,   80,   68,  -48,  -30
2412.000, 153, 168, 253, 252,  -78,  -41,  -54,  -62
2413.000,  71,  95, 251, 252,  -16,  -51,   96,   55
2414.000, 244,  24, 252, 253,   95,   63,  -28,   43
2415.000, 162, 208, 253, 250,  -68,   31,  -74,  -72
2416.000,  77, 137, 254, 252,  -30,  -78,   96,  -17
2417.000, 251,  65, 254, 249,   98,   -3,  -12,   81
2418.000, 171, 251, 255, 255,  -47,   80,  -83,  -10
2419.000,  88, 181, 248, 254,  -52,  -21,   77,  -76
2420.000,   5, 108, 251, 251,   91,  -68,   11,   35
2421.000, 181,  38, 251, 252,  -24,   44,  -85,   60
2422.000, 101, 223, 252, 253,  -67,   51,   52,  -52
2423.000,  22, 154, 252, 253,   73,  -57,   44,  -41
2424.000, 196,  79, 254, 253,    9,  -25,  -84,   63
2425.000, 115,   7, 252, 254,  -80,   67,   26,   11
2426.000,  33, 190, 252, 248,   56,   -4,   59,  -67
2427.000, 208, 118, 252, 253,   30,  -65,  -74,   16
2428.000, 127,  46, 253, 252,  -78,   28,    3,   59
2429.000,  47, 230, 252, 255,   30,   51,   69,  -38
2430.000, 222, 157, 246, 253,   50,  -46,  -56,  -41
2431.000, 141,  84, 250, 255,  -71,  -28,  -23,   53
2432.000,  58,  10, 253, 253,   11,   58,   71,   14
2433.000, 234, 195, 250, 254,   58,    5,  -35,  -59
2434.000, 155, 126, 254, 253,  -52,  -57,  -40,    3
2435.000,  76,  53, 252, 251,  -17,   14,   60,   52
2436.000, 252, 236, 254, 254,   59,   46,   -7,  -25
2437.000, 174, 162, 250, 252,  -25,  -33,  -51,  -37
2438.000,  96,  90, 254, 251,  -40,  -28,   40,   38
2439.000,  19,  15, 253, 254,   52,   42,   26,   16
2440.000, 194, 196, 252, 254,    3,    4,  -60,  -45
2441.000, 113, 121, 252, 252,  -56,  -45,   21,    8
2442.000,  31,  47, 253, 254,   42,   19,   40,   43
2443.000, 207, 230, 250, 254,   20,   38,  -52,  -28
2444.000, 131, 159, 250, 252,  -53,  -33,   -4,  -32
