Freq, i_avg, r_avg, i_qf_avg, r_qf_avg, i_i_avg, r_i_avg, i_q_avg, r_q_avg
[ANTENNA_MEASUREMENT_VALUE_0]
2400.000,  45,  15, 253, 254,    8,   28,   16,   11
2401.000,  84,  67, 253, 252,   -8,   -2,   16,   31
2402.000, 111, 109, 253, 253,  -16,  -29,    7,   15
2403.000, 131, 144, 252, 254,  -17,  -30,   -1,  -12
2404.000, 147, 175, 253, 253,  -15,  -13,   -7,  -29
2405.000, 161, 204, 251, 254,  -11,    9,  -12,  -30
2406.000, 173, 230, 252, 251,   -7,   24,  -15,  -18
2407.000, 184, 255, 250, 255,   -3,   31,  -16,    0
2408.000, 194,  26, 254, 251,    1,   24,  -17,   18
2409.000, 203,  52, 251, 253,    4,    9,  -15,   29
2410.000, 212,  78, 253, 253,    7,  -10,  -14,   28
2411.000, 221, 105, 252, 254,    9,  -25,  -11,   16
2412.000, 232, 130, 250, 252,   11,  -28,   -7,   -2
2413.000, 242, 155, 251, 251,   12,  -20,   -4,  -16
2414.000, 252, 178, 249, 255,   11,   -8,   -1,  -22
2415.000,   8, 200, 250, 252,   11,    4,    2,  -22
2416.000,  21, 222, 252, 254,    9,   14,    5,  -16
2417.000,  31, 242, 252, 253,    8,   19,    8,   -7
2418.000,  40,   8, 252, 253,    7,   19,   10,    4
2419.000,  47,  30, 253, 249,    5,   16,   11,   14
2420.000,  55,  56, 250, 252,    3,    5,   11,   21
2421.000,  64,  83, 250, 252,    0,  -10,   10,   19
2422.000,  75, 109, 248, 253,   -2,  -18,    9,    9
2423.000,  84, 134, 253, 253,   -4,  -19,    8,   -3
2424.000,  93, 158, 248, 254,   -5,  -13,    6,  -12
2425.000, 102, 182, 249, 253,   -5,   -4,    4,  -15
2426.000, 114, 206, 245, 254,   -5,    5,    2,  -14
2427.000, 130, 230, 239, 254,   -5,   10,    0,   -8
2428.000, 150, 252, 247, 248,   -4,   10,   -2,   -1
2429.000, 159,   9, 243, 251,   -3,    9,   -3,    2
2430.000, 174,  26, 249, 252,   -2,    7,   -4,    5
2431.000, 190,  45, 240, 248,    0,    4,   -4,    8
2432.000, 210,  66, 245, 249,    1,    0,   -3,    8
2433.000, 235,  90, 241, 242,    3,   -4,   -2,    6
2434.000, 253, 104, 243, 252,    5,   -5,    0,    3
2435.000,   5, 112, 245, 250,    6,   -6,    1,    3
2436.000,  12, 129, 251, 251,    6,   -8,    2,    0
2437.000,  22, 152, 248, 248,    6,   -9,    3,   -6
2438.000,  29, 179, 247, 255,    5,   -4,    4,  -11
2439.000,  40, 204, 249, 251,    3,    3,    5,  -12
2440.000,  53, 228, 245, 253,    2,    9,    5,   -7
2441.000,  65, 248, 252, 252,    0,   11,    6,   -2
2442.000,  80,  15, 242, 254,   -2,   10,    5,    4
2443.000,  95,  35, 250, 247,   -4,    7,    4,    8
2444.000, 110,  56, 249, 248,   -6,    2,    3,   10
2445.000, 120,  73, 248, 248,   -6,   -2,    1,   11
2446.000, 135,  97, 246, 252,   -6,   -8,   -1,    8
2447.000, 152, 118, 255, 253,   -5,  -12,   -4,    3
2448.000, 167, 140, 250, 252,   -4,  -11,   -6,   -3
2449.000, 180, 153, 245, 250,   -3,  -10,   -8,   -7
2450.000, 190, 172, 251, 248,   -1,   -7,  -11,  -12
2451.000, 195, 191, 245, 255,    1,    0,  -13,  -16
2452.000, 201, 215, 249, 252,    3,   11,  -14,  -18
2453.000, 203, 241, 254, 253,    4,   23,  -14,   -9
2454.000, 211,  13, 253, 255,    6,   25,  -13,    8
2455.000, 221,  43, 253, 252,    9,   14,  -10,   23
2456.000, 233,  69, 252, 251,   11,   -3,   -7,   26
2457.000, 246,  96, 254, 251,   13,  -18,   -3,   18
2458.000,   3, 118, 251, 252,   14,  -23,    1,    6
2459.000,  12, 139, 255, 255,   15,  -24,    4,   -6
2460.000,  21, 161, 252, 252,   15,  -18,    8,  -19
2461.000,  29, 183, 251, 252,   13,   -6,   11,  -28
2462.000,  36, 209, 254, 252,   12,   12,   14,  -28
2463.000,  44, 235, 250, 253,    9,   28,   16,  -16
2464.000,  51,   5, 253, 251,    6,   33,   17,    4
2465.000,  57,  28, 253, 252,    3,   26,   18,   22
2466.000,  66,  55, 252, 253,   -1,    7,   18,   33
2467.000,  76,  81, 252, 254,   -5,  -13,   17,   30
2468.000,  87, 108, 253, 252,   -9,  -28,   15,   15
2469.000,  94, 132, 251, 253,  -12,  -31,   13,   -3
2470.000, 106, 159, 252, 249,  -14,  -23,    9,  -22
2471.000, 111, 184, 252, 251,  -14,   -6,    6,  -30
2472.000, 122, 209, 253, 255,  -14,   12,    2,  -27
2473.000, 132, 236, 251, 254,  -13,   25,   -1,  -14
2474.000, 141,   3, 253, 254,  -11,   26,   -4,    2
2475.000, 156,  27, 249, 250,   -8,   19,   -7,   15
2476.000, 171,  50, 252, 254,   -5,    8,   -9,   21
2477.000, 184,  69, 252, 252,   -3,   -2,  -12,   19
2478.000, 191,  85, 254, 253,    0,  -10,  -13,   17
2479.000, 202, 106, 252, 253,    3,  -19,  -14,   11

[ANTENNA_MEASUREMENT_VALUE_1]
2400.000, 103, 100, 252, 253,  -42,  -28,   29,   24
2401.000, 111, 114, 250, 254,  -50,  -37,   23,   14
2402.000, 116, 135, 251, 253,  -52,  -43,   16,   -7
2403.000, 127, 159, 249, 252,  -50,  -34,    1,  -32
2404.000, 138, 186, 254, 254,  -49,   -7,  -12,  -46
2405.000, 148, 208, 252, 254,  -41,   16,  -22,  -39
2406.000, 164, 231, 253, 254,  -29,   35,  -36,  -25
2407.000, 177, 253, 251, 251,  -17,   40,  -46,   -3
2408.000, 191,  17, 253, 254,    0,   36,  -52,   16
2409.000, 200,  38, 254, 254,   11,   25,  -56,   33
2410.000, 208,  60, 250, 250,   20,    4,  -50,   44
2411.000, 220,  86, 251, 251,   32,  -25,  -39,   42
2412.000, 234, 112, 250, 253,   41,  -42,  -24,   17
2413.000, 249, 133, 250, 254,   50,  -42,   -9,   -5
2414.000,   4, 153, 249, 250,   54,  -33,    5,  -23
2415.000,  14, 170, 251, 252,   54,  -23,   19,  -37
2416.000,  22, 194, 252, 252,   51,    2,   31,  -46
2417.000,  32, 213, 251, 254,   44,   25,   43,  -43
2418.000,  42, 239, 252, 254,   32,   46,   54,  -21
2419.000,  53,   5, 249, 254,   17,   53,   62,    6
2420.000,  63,  29, 253, 250,    1,   40,   65,   35
2421.000,  75,  54, 248, 252,  -16,   13,   62,   54
2422.000,  87,  79, 249, 255,  -33,  -20,   53,   52
2423.000,  98, 103, 251, 254,  -45,  -45,   40,   31
2424.000, 112, 125, 252, 253,  -58,  -54,   24,    4
2425.000, 123, 147, 253, 254,  -64,  -47,    8,  -23
2426.000, 135, 166, 252, 253,  -68,  -32,  -12,  -44
2427.000, 145, 188, 252, 253,  -65,   -5,  -28,  -55
2428.000, 157, 210, 248, 253,  -56,   26,  -48,  -53
2429.000, 165, 231, 250, 252,  -48,   49,  -62,  -35
2430.000, 177, 254, 250, 255,  -32,   63,  -82,   -3
2431.000, 185,  21, 251, 253,  -16,   59,  -92,   33
2432.000, 195,  46, 249, 252,    7,   33,  -99,   68
2433.000, 202,  72, 254, 252,   25,  -15, -100,   79
2434.000, 210,  98, 253, 254,   45,  -64,  -95,   57
2435.000, 216, 125, 250, 251,   56,  -88,  -85,    8
2436.000, 225, 150, 251, 255,   69,  -77,  -66,  -46
2437.000, 235, 178, 250, 250,   82,  -30,  -47,  -82
2438.000, 243, 202, 251, 254,   87,   19,  -28,  -79
2439.000, 254, 226, 254, 254,   95,   60,   -5,  -55
2440.000,   4, 249, 253, 253,   94,   77,   10,  -14
2441.000,  10,  14, 253, 253,   90,   76,   22,   28
2442.000,  15,  41, 254, 253,   81,   44,   31,   69
2443.000,  26,  68, 250, 249,   60,   -8,   45,   79
2444.000,  40,  98, 252, 251,   38,  -55,   58,   50
2445.000,  53, 123, 253, 250,   16,  -64,   61,    8
2446.000,  68, 146, 251, 252,   -6,  -54,   64,  -25
2447.000,  76, 166, 253, 255,  -19,  -33,   63,  -44
2448.000,  86, 187, 250, 253,  -34,   -7,   56,  -55
